obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('641',)",3772363971.58,4,33.8474998474,3773757810.74,3773757810.77,3772363971.58,0.0,internal_timestamp,265.179992676,582401,1563375171,6.37279987335,3.38474998474,33.9062274294,1027.86645967,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('642',)",3772363991.59,4,33.7881011963,3773757810.74,3773757810.77,3772363991.59,0.0,internal_timestamp,270.730010986,591245,1563375191,6.3031001091,3.37881011963,33.9065914889,1027.90171186,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('643',)",3772364011.58,4,33.7005996704,3773757810.74,3773757810.77,3772364011.58,0.0,internal_timestamp,276.299987793,583869,1563375211,6.19960021973,3.37005996704,33.9091557591,1027.94327686,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('644',)",3772364031.59,4,33.6511001587,3773757810.74,3773757810.77,3772364031.59,0.0,internal_timestamp,281.859985352,587183,1563375231,6.14190006256,3.36511001587,33.9085310167,1027.97609862,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('645',)",3772364051.58,4,33.6074981689,3773757810.74,3773757810.77,3772364051.58,0.0,internal_timestamp,287.410003662,577478,1563375251,6.08949995041,3.36074981689,33.9092016497,1028.00916601,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('646',)",3772364071.58,4,33.5724983215,3773757810.74,3773757810.77,3772364071.58,0.0,internal_timestamp,293.059997559,583586,1563375271,6.04799985886,3.35724983215,33.908570387,1028.04020516,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('647',)",3772364091.58,4,33.5526008606,3773757810.74,3773757810.77,3772364091.58,0.0,internal_timestamp,298.690002441,580840,1563375291,6.02159976959,3.35526008606,33.9098089326,1028.07061769,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('648',)",3772364111.58,4,33.5327987671,3773757810.74,3773757810.77,3772364111.58,0.0,internal_timestamp,304.309997559,579341,1563375311,5.99510002136,3.35327987671,33.9112548493,1028.101156,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('649',)",3772364131.58,4,33.4732017517,3773757810.74,3773757810.77,3772364131.58,0.0,internal_timestamp,309.970001221,578432,1563375331,5.92019987106,3.34732017517,33.9163122752,1028.14109291,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('650',)",3772364151.58,4,33.4454994202,3773757810.74,3773757810.77,3772364151.58,0.0,internal_timestamp,315.660003662,577031,1563375351,5.87589979172,3.34454994202,33.9266249823,1028.18125965,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('651',)",3772364171.58,4,33.418598175,3773757810.74,3773757810.77,3772364171.58,0.0,internal_timestamp,321.299987793,582120,1563375371,5.83879995346,3.3418598175,33.9306567235,1028.21529111,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('652',)",3772364191.59,4,33.3807983398,3773757810.74,3773757810.77,3772364191.59,0.0,internal_timestamp,326.989990234,589369,1563375391,5.79479980469,3.33807983398,33.9292751394,1028.24617797,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('653',)",3772364211.59,4,33.3517990112,3773757810.74,3773757810.77,3772364211.59,0.0,internal_timestamp,332.649993896,587512,1563375411,5.75419998169,3.33517990112,33.9344206632,1028.28161661,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('654',)",3772364231.59,4,33.2907981873,3773757810.74,3773757810.77,3772364231.59,0.0,internal_timestamp,338.309997559,586770,1563375431,5.6845998764,3.32907981873,33.9324726761,1028.31521275,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('655',)",3772364251.58,4,33.2901992798,3773757810.74,3773757810.77,3772364251.58,0.0,internal_timestamp,343.839996338,582874,1563375451,5.68270015717,3.32901992798,33.9309440389,1028.3397511,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('656',)",3772364271.57,4,33.2411003113,3773757810.74,3773757810.77,3772364271.57,0.0,internal_timestamp,349.459991455,567616,1563375471,5.62230014801,3.32411003113,33.9332056488,1028.37526056,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('657',)",3772364291.59,4,33.17029953,3773757810.74,3773757810.77,3772364291.59,0.0,internal_timestamp,355.089996338,587141,1563375491,5.54029989243,3.317029953,33.9325271709,1028.41124019,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('658',)",3772364311.58,4,33.1310997009,3773757810.74,3773757810.77,3772364311.58,0.0,internal_timestamp,360.709991455,582938,1563375511,5.48859977722,3.31310997009,33.9372142557,1028.44747508,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('659',)",3772364331.58,4,33.120098114,3773757810.74,3773757810.77,3772364331.58,0.0,internal_timestamp,366.320007324,584208,1563375531,5.4688000679,3.3120098114,33.9418370629,1028.47952412,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('660',)",3772364351.59,4,33.0864982605,3773757810.74,3773757810.77,3772364351.59,0.0,internal_timestamp,371.859985352,585841,1563375551,5.42999982834,3.30864982605,33.9399207384,1028.50851343,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('661',)",3772364371.59,4,33.0741996765,3773757810.74,3773757810.77,3772364371.59,0.0,internal_timestamp,373.589996338,587522,1563375571,5.41550016403,3.30741996765,33.9396643782,1028.51813749,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('662',)",3772364391.59,4,33.0750007629,3773757810.74,3773757810.77,3772364391.59,0.0,internal_timestamp,373.619995117,588864,1563375591,5.41660022736,3.30750007629,33.9394526736,1028.51796873,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('663',)",3772364411.58,4,33.0750007629,3773757810.74,3773757810.77,3772364411.58,0.0,internal_timestamp,373.600006104,581924,1563375611,5.41680002213,3.30750007629,33.9392612224,1028.51770004,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('664',)",3772364420.59,4,33.0744018555,3773757810.74,3773757810.76,3772364420.59,0.0,internal_timestamp,373.559997559,586169,1563375620,5.41620016098,3.30744018555,33.9392038688,1028.51754667,29,29,29,29,1,0,29,29,29,29,29,29,45.82972,-129.75904
"('665',)",3772368591.11,4,31.481300354,3773757810.76,3773757810.86,3772368591.11,0.0,internal_timestamp,1483.83996582,110658,1563379791,2.51410007477,3.1481300354,34.5065624825,1034.4151745,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('666',)",3772368611.11,4,31.4824008942,3773757810.76,3773757810.86,3772368611.11,0.0,internal_timestamp,1487.11999512,109870,1563379811,2.51390004158,3.14824008942,34.5064567361,1034.43005969,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('667',)",3772368631.11,4,31.4801006317,3773757810.76,3773757810.86,3772368631.11,0.0,internal_timestamp,1492.41003418,109582,1563379831,2.50859999657,3.14801006317,34.506608818,1034.45493415,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('668',)",3772368651.11,4,31.4713993073,3773757810.76,3773757810.86,3772368651.11,0.0,internal_timestamp,1497.83996582,108722,1563379851,2.49359989166,3.14713993073,34.5091952319,1034.48356244,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('669',)",3772368671.11,4,31.4685001373,3773757810.76,3773757810.86,3772368671.11,0.0,internal_timestamp,1503.22998047,105495,1563379871,2.48639988899,3.14685001373,34.5105867541,1034.51010157,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('670',)",3772368691.12,4,31.4659004211,3773757810.76,3773757810.86,3772368691.12,0.0,internal_timestamp,1508.67004395,115372,1563379891,2.48079991341,3.14659004211,34.510618352,1034.53559721,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('671',)",3772368711.11,4,31.4606990814,3773757810.76,3773757810.86,3772368711.11,0.0,internal_timestamp,1514.06994629,114112,1563379911,2.47079992294,3.14606990814,34.5121748937,1034.56265486,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('672',)",3772368731.11,4,31.4550991058,3773757810.76,3773757810.86,3772368731.11,0.0,internal_timestamp,1519.48999023,113361,1563379931,2.46040010452,3.14550991058,34.5136605659,1034.58979336,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('673',)",3772368751.11,4,31.4438991547,3773757810.76,3773757810.86,3772368751.11,0.0,internal_timestamp,1525.0,112914,1563379951,2.44239997864,3.14438991547,34.5163495323,1034.61922545,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('674',)",3772368771.11,4,31.4363994598,3773757810.76,3773757810.86,3772368771.11,0.0,internal_timestamp,1530.40002441,112513,1563379971,2.42939996719,3.14363994598,34.5182925545,1034.64694885,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('675',)",3772368791.11,4,31.4365997314,3773757810.76,3773757810.86,3772368791.11,0.0,internal_timestamp,1535.64001465,113310,1563379991,2.42759990692,3.14365997314,34.5178038971,1034.67063964,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('676',)",3772368811.11,4,31.4298000336,3773757810.76,3773757810.86,3772368811.11,0.0,internal_timestamp,1540.98999023,105395,1563380011,2.41540002823,3.14298000336,34.5197765488,1034.69805717,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('677',)",3772368831.12,4,31.4206008911,3773757810.76,3773757810.86,3772368831.12,0.0,internal_timestamp,1546.16003418,116289,1563380031,2.40070009232,3.14206008911,34.5215698064,1034.72482272,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('678',)",3772368851.12,4,31.4204006195,3773757810.76,3773757810.86,3772368851.12,0.0,internal_timestamp,1551.47998047,116130,1563380051,2.39759993553,3.14204006195,34.521936831,1034.74970868,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('679',)",3772368871.11,4,31.4125995636,3773757810.76,3773757810.86,3772368871.11,0.0,internal_timestamp,1556.88000488,108623,1563380071,2.38490009308,3.14125995636,34.5231938945,1034.77684841,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('680',)",3772368891.11,4,31.4095993042,3773757810.76,3773757810.86,3772368891.11,0.0,internal_timestamp,1562.30004883,113235,1563380091,2.37739992142,3.14095993042,34.5247734817,1034.80368781,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('681',)",3772368911.11,4,31.4053993225,3773757810.76,3773757810.86,3772368911.11,0.0,internal_timestamp,1567.7800293,113752,1563380111,2.36870002747,3.14053993225,34.5261343514,1034.83077484,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('682',)",3772368931.11,4,31.4039001465,3773757810.76,3773757810.86,3772368931.11,0.0,internal_timestamp,1573.13000488,113645,1563380131,2.3640999794,3.14039001465,34.5264983833,1034.85597468,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('683',)",3772368951.12,4,31.3985004425,3773757810.76,3773757810.86,3772368951.12,0.0,internal_timestamp,1578.60998535,115457,1563380151,2.35349988937,3.13985004425,34.5284169699,1034.88373414,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('684',)",3772368971.12,4,31.3952007294,3773757810.76,3773757810.86,3772368971.12,0.0,internal_timestamp,1584.08996582,118142,1563380171,2.34699988365,3.13952007294,34.5285382042,1034.90956682,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('685',)",3772368991.11,4,31.3901996613,3773757810.76,3773757810.87,3772368991.11,0.0,internal_timestamp,1589.4699707,108561,1563380191,2.3368999958,3.13901996613,34.5304632499,1034.93681178,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('686',)",3772369011.11,4,31.3892993927,3773757810.76,3773757810.87,3772369011.11,0.0,internal_timestamp,1594.88000488,111599,1563380211,2.33330011368,3.13892993927,34.5304672655,1034.96187049,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('687',)",3772369031.12,4,31.388299942,3773757810.76,3773757810.87,3772369031.12,0.0,internal_timestamp,1600.22998047,115662,1563380231,2.3289000988,3.1388299942,34.5312332858,1034.98735402,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('688',)",3772369051.12,4,31.3871994019,3773757810.76,3773757810.87,3772369051.12,0.0,internal_timestamp,1605.56994629,118460,1563380251,2.32439994812,3.13871994019,34.5319882119,1035.01279389,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('689',)",3772369071.11,4,31.3812007904,3773757810.76,3773757810.87,3772369071.11,0.0,internal_timestamp,1610.85998535,111121,1563380271,2.31349992752,3.13812007904,34.5335931763,1035.03947165,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('690',)",3772369091.12,4,31.3808002472,3773757810.76,3773757810.87,3772369091.12,0.0,internal_timestamp,1616.20996094,115517,1563380291,2.31040000916,3.13808002472,34.5337095805,1035.06427637,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('691',)",3772369111.12,4,31.3808994293,3773757810.76,3773757810.87,3772369111.12,0.0,internal_timestamp,1621.5300293,117785,1563380311,2.30739998817,3.13808994293,34.5343470789,1035.08934115,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('692',)",3772369131.12,4,31.3815002441,3773757810.76,3773757810.87,3772369131.12,0.0,internal_timestamp,1626.93994141,117789,1563380331,2.30529999733,3.13815002441,34.5345953779,1035.11439331,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('693',)",3772369151.11,4,31.3784008026,3773757810.76,3773757810.87,3772369151.11,0.0,internal_timestamp,1632.38000488,110522,1563380351,2.29839992523,3.13784008026,34.5354144666,1035.14062939,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('694',)",3772369171.11,4,31.3747005463,3773757810.76,3773757810.87,3772369171.11,0.0,internal_timestamp,1637.77001953,114047,1563380371,2.29029989243,3.13747005463,34.5368024752,1035.16723452,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('695',)",3772369191.11,4,31.3742008209,3773757810.76,3773757810.87,3772369191.11,0.0,internal_timestamp,1643.25,114397,1563380391,2.28660011292,3.13742008209,34.5373755599,1035.19305514,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('696',)",3772369211.14,4,31.3694992065,3773757810.76,3773757810.87,3772369211.14,0.0,internal_timestamp,1648.68005371,137200,1563380411,2.27729988098,3.13694992065,34.5387978647,1035.22001629,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('697',)",3772369231.12,4,31.3684005737,3773757810.76,3773757810.87,3772369231.12,0.0,internal_timestamp,1654.09997559,115341,1563380431,2.27290010452,3.13684005737,34.539415504,1035.24568307,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('698',)",3772369251.11,4,31.3661003113,3773757810.76,3773757810.87,3772369251.11,0.0,internal_timestamp,1659.61999512,114458,1563380451,2.26659989357,3.13661003113,34.5405375096,1035.27243801,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('699',)",3772369271.11,4,31.3633995056,3773757810.76,3773757810.87,3772369271.11,0.0,internal_timestamp,1664.92004395,114699,1563380471,2.25999999046,3.13633995056,34.5415997676,1035.29818234,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('700',)",3772369291.11,4,31.3547992706,3773757810.76,3773757810.87,3772369291.11,0.0,internal_timestamp,1670.15002441,113937,1563380491,2.24530005455,3.13547992706,34.5441053686,1035.32575864,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('701',)",3772369311.11,4,31.3516998291,3773757810.76,3773757810.87,3772369311.11,0.0,internal_timestamp,1675.43994141,113033,1563380511,2.23869991302,3.13516998291,34.5446857448,1035.35107492,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('702',)",3772369331.11,4,31.3521995544,3773757810.76,3773757810.87,3772369331.11,0.0,internal_timestamp,1680.73999023,111239,1563380531,2.23670005798,3.13521995544,34.5447674445,1035.37546608,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('703',)",3772369351.1,4,31.3495006561,3773757810.76,3773757810.87,3772369351.1,0.0,internal_timestamp,1686.05004883,98987,1563380551,2.23000001907,3.13495006561,34.5459365623,1035.40134683,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('704',)",3772369371.12,4,31.3474998474,3773757810.76,3773757810.87,3772369371.12,0.0,internal_timestamp,1691.31994629,119908,1563380571,2.22469997406,3.13474998474,34.5464893951,1035.42638254,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('705',)",3772369391.12,4,31.3439006805,3773757810.76,3773757810.87,3772369391.12,0.0,internal_timestamp,1696.70996094,121338,1563380591,2.21720004082,3.13439006805,34.5473692997,1035.45249607,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('706',)",3772369411.11,4,31.3421993256,3773757810.76,3773757810.87,3772369411.11,0.0,internal_timestamp,1702.16003418,110032,1563380611,2.21199989319,3.13421993256,34.54809373,1035.47846936,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('707',)",3772369431.12,4,31.3397006989,3773757810.76,3773757810.87,3772369431.12,0.0,internal_timestamp,1707.64001465,117702,1563380631,2.20549988747,3.13397006989,34.5492128083,1035.50505092,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('708',)",3772369451.12,4,31.335100174,3773757810.76,3773757810.87,3772369451.12,0.0,internal_timestamp,1713.10998535,116306,1563380651,2.19619989395,3.1335100174,34.5507467869,1035.53226443,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('709',)",3772369471.11,4,31.3339996338,3773757810.76,3773757810.87,3772369471.11,0.0,internal_timestamp,1718.58996582,113368,1563380671,2.19190001488,3.13339996338,34.5512351783,1035.55806927,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('710',)",3772369491.11,4,31.3314990997,3773757810.76,3773757810.87,3772369491.11,0.0,internal_timestamp,1723.9699707,114998,1563380691,2.18589997292,3.13314990997,34.5518711128,1035.58374869,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('711',)",3772369511.12,4,31.330499649,3773757810.76,3773757810.87,3772369511.12,0.0,internal_timestamp,1729.39001465,117864,1563380711,2.18120002747,3.1330499649,34.5529420699,1035.60978688,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('712',)",3772369531.12,4,31.327299118,3773757810.76,3773757810.87,3772369531.12,0.0,internal_timestamp,1734.84997559,116782,1563380731,2.17379999161,3.1327299118,34.5541744328,1035.63647201,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('713',)",3772369551.12,4,31.324300766,3773757810.76,3773757810.87,3772369551.12,0.0,internal_timestamp,1740.30004883,120260,1563380751,2.16680002213,3.1324300766,34.5552337036,1035.66292399,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('714',)",3772369571.12,4,31.3220005035,3773757810.76,3773757810.87,3772369571.12,0.0,internal_timestamp,1745.7199707,116186,1563380771,2.16109991074,3.13220005035,34.5557784065,1035.68866836,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('715',)",3772369591.12,4,31.3215999603,3773757810.76,3773757810.87,3772369591.12,0.0,internal_timestamp,1751.10998535,120905,1563380791,2.15739989281,3.13215999603,34.5565358742,1035.71419013,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('716',)",3772369611.11,4,31.3169002533,3773757810.76,3773757810.87,3772369611.11,0.0,internal_timestamp,1756.5,113513,1563380811,2.14840006828,3.13169002533,34.5576736477,1035.74067931,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('717',)",3772369631.12,4,31.3169002533,3773757810.76,3773757810.87,3772369631.12,0.0,internal_timestamp,1761.91003418,117218,1563380831,2.1452999115,3.13169002533,34.5582742949,1035.76608904,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('718',)",3772369651.12,4,31.317199707,3773757810.76,3773757810.87,3772369651.12,0.0,internal_timestamp,1767.31005859,118605,1563380851,2.14339995384,3.1317199707,34.557967575,1035.790585,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('719',)",3772369671.11,4,31.3124008179,3773757810.76,3773757810.87,3772369671.11,0.0,internal_timestamp,1772.81005859,111199,1563380871,2.13319993019,3.13124008179,34.5602117237,1035.81858723,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('720',)",3772369691.12,4,31.309299469,3773757810.76,3773757810.87,3772369691.12,0.0,internal_timestamp,1778.29003906,117006,1563380891,2.1263999939,3.1309299469,34.5609215281,1035.84485007,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('721',)",3772369711.12,4,31.3052997589,3773757810.76,3773757810.87,3772369711.12,0.0,internal_timestamp,1783.75,115617,1563380911,2.11770009995,3.13052997589,34.5625671489,1035.87199803,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('722',)",3772369731.12,4,31.3022994995,3773757810.76,3773757810.87,3772369731.12,0.0,internal_timestamp,1789.19995117,122831,1563380931,2.11100006104,3.13022994995,34.5633108619,1035.89813572,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('723',)",3772369751.12,4,31.3034000397,3773757810.76,3773757810.87,3772369751.12,0.0,internal_timestamp,1794.60998535,119635,1563380951,2.10940003395,3.13034000397,34.5636670402,1035.92313864,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('724',)",3772369771.14,4,31.3038005829,3773757810.76,3773757810.87,3772369771.14,0.0,internal_timestamp,1800.01000977,139512,1563380971,2.10730004311,3.13038005829,34.5637032267,1035.94790542,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('725',)",3772369791.12,4,31.298500061,3773757810.76,3773757810.88,3772369791.12,0.0,internal_timestamp,1805.41003418,116943,1563380991,2.09640002251,3.1298500061,34.5661332381,1035.97567252,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('726',)",3772369811.12,4,31.298500061,3773757810.76,3773757810.88,3772369811.12,0.0,internal_timestamp,1810.85998535,124638,1563381011,2.0938000679,3.1298500061,34.5661880095,1036.00074001,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('727',)",3772369831.13,4,31.2957000732,3773757810.76,3773757810.88,3772369831.13,0.0,internal_timestamp,1816.30004883,133599,1563381031,2.08710002899,3.12957000732,34.5671867814,1036.02702517,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('728',)",3772369851.12,4,31.2945995331,3773757810.76,3773757810.88,3772369851.12,0.0,internal_timestamp,1821.58996582,120185,1563381051,2.08229994774,3.12945995331,34.5683205167,1036.05249287,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('729',)",3772369871.12,4,31.2912006378,3773757810.76,3773757810.88,3772369871.12,0.0,internal_timestamp,1827.04003906,117416,1563381071,2.07459998131,3.12912006378,34.5696478511,1036.07920607,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('730',)",3772369891.12,4,31.2889003754,3773757810.76,3773757810.88,3772369891.12,0.0,internal_timestamp,1832.36999512,117903,1563381091,2.06870007515,3.12889003754,34.5704634953,1036.10474167,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('731',)",3772369911.15,4,31.2887992859,3773757810.76,3773757810.88,3772369911.15,0.0,internal_timestamp,1837.65002441,147103,1563381111,2.06579995155,3.12887992859,34.5708037744,1036.12929291,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('732',)",3772369931.12,4,31.2891998291,3773757810.76,3773757810.88,3772369931.12,0.0,internal_timestamp,1843.02001953,122385,1563381131,2.06349992752,3.12891998291,34.5710757318,1036.15411913,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('733',)",3772369951.12,4,31.2907009125,3773757810.76,3773757810.88,3772369951.12,0.0,internal_timestamp,1848.29003906,119868,1563381151,2.06240010262,3.12907009125,34.5714692961,1036.17843273,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('734',)",3772369971.13,4,31.2922992706,3773757810.76,3773757810.88,3772369971.13,0.0,internal_timestamp,1853.68994141,126238,1563381171,2.06150007248,3.12922992706,34.571705299,1036.20318241,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('735',)",3772369991.12,4,31.2887992859,3773757810.76,3773757810.88,3772369991.12,0.0,internal_timestamp,1859.0,121438,1563381191,2.05360007286,3.12887992859,34.573196837,1036.22940654,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('736',)",3772370011.12,4,31.2887992859,3773757810.76,3773757810.88,3772370011.12,0.0,internal_timestamp,1864.39001465,118176,1563381211,2.05110001564,3.12887992859,34.5731838626,1036.25411619,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('737',)",3772370031.12,4,31.2910003662,3773757810.76,3773757810.88,3772370031.12,0.0,internal_timestamp,1869.77001953,124584,1563381231,2.05119991302,3.12910003662,34.5731055843,1036.27839366,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('738',)",3772370051.11,4,31.2840995789,3773757810.76,3773757810.88,3772370051.11,0.0,internal_timestamp,1875.10998535,114986,1563381251,2.03819990158,3.12840995789,34.5758514839,1036.30638908,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('739',)",3772370071.12,4,31.2835006714,3773757810.76,3773757810.88,3772370071.12,0.0,internal_timestamp,1880.5,119944,1563381271,2.03480005264,3.12835006714,34.5760659693,1036.33138727,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('740',)",3772370091.13,4,31.2814006805,3773757810.76,3773757810.88,3772370091.13,0.0,internal_timestamp,1885.90002441,125146,1563381291,2.02889990807,3.12814006805,34.5771017005,1036.35739572,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('741',)",3772370111.12,4,31.2807998657,3773757810.76,3773757810.88,3772370111.12,0.0,internal_timestamp,1891.23999023,118442,1563381311,2.02500009537,3.12807998657,34.5778746765,1036.38266712,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('742',)",3772370131.12,4,31.2816009521,3773757810.76,3773757810.88,3772370131.12,0.0,internal_timestamp,1896.59997559,121782,1563381331,2.02300000191,3.12816009521,34.5783330504,1036.40753547,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('743',)",3772370151.12,4,31.2803993225,3773757810.76,3773757810.88,3772370151.12,0.0,internal_timestamp,1901.98999023,119790,1563381351,2.01819992065,3.12803993225,34.5793059578,1036.43330233,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
