obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('4017',)",3.88934993744,29,13,1023.47146933,29,13,14,3779218458.55,3779218533.24,3771215653.75,44.63218,-124.30797,0.0,internal_timestamp,1.06200003624,29,29,1562226853.75,31.6434001923,29,29,0,14.6463003159,29,29,3771215653.75
"('4018',)",3.8893699646,29,13,1023.47162684,29,13,14,3779218458.55,3779218533.24,3771215653.81,44.63218,-124.30797,0.0,internal_timestamp,1.05799996853,29,29,1562226853.81,31.6436004639,29,29,0,14.6462001801,29,29,3771215653.81
"('4019',)",3.88940000534,29,13,1023.47173336,29,13,14,3779218458.55,3779218533.24,3771215653.88,44.63218,-124.30797,0.0,internal_timestamp,1.05200004578,29,29,1562226853.88,31.6438007355,29,29,0,14.6463003159,29,29,3771215653.88
"('4020',)",3.88943004608,29,13,1023.47175454,29,13,14,3779218458.55,3779218533.25,3771215653.94,44.63218,-124.30797,0.0,internal_timestamp,1.0490000248,29,29,1562226853.94,31.6438999176,29,29,0,14.6464996338,29,29,3771215653.94
"('4021',)",3.88943004608,29,13,1023.47170228,29,13,14,3779218458.55,3779218533.25,3771215654.0,44.63218,-124.30797,0.0,internal_timestamp,1.04200005531,29,29,1562226854.0,31.6438999176,29,29,0,14.6465997696,29,29,3771215654.0
"('4022',)",3.88940000534,29,13,1023.47155115,29,13,14,3779218458.55,3779218533.25,3771215654.06,44.63218,-124.30797,0.0,internal_timestamp,1.0379999876,29,29,1562226854.06,31.643699646,29,29,0,14.6464996338,29,29,3771215654.06
"('4023',)",3.88934993744,29,13,1023.47144188,29,13,14,3779218458.55,3779218533.25,3771215654.12,44.63218,-124.30797,0.0,internal_timestamp,1.0340000391,29,29,1562226854.12,31.6434993744,29,29,0,14.6462001801,29,29,3771215654.12
"('4024',)",3.8893198967,29,13,1023.47127736,29,13,14,3779218458.55,3779218533.25,3771215654.19,44.63218,-124.30797,0.0,internal_timestamp,1.02699995041,29,29,1562226854.19,31.6432991028,29,29,0,14.6461000443,29,29,3771215654.19
"('4025',)",3.88930988312,29,13,1023.47106459,29,13,14,3779218458.55,3779218533.25,3771215654.25,44.63218,-124.30797,0.0,internal_timestamp,1.02300000191,29,29,1562226854.25,31.6431007385,29,29,0,14.6463003159,29,29,3771215654.25
"('4026',)",3.88935995102,29,13,1023.47095071,29,13,14,3779218458.55,3779218533.25,3771215654.31,44.63218,-124.30797,0.0,internal_timestamp,1.02100002766,29,29,1562226854.31,31.6431007385,29,29,0,14.6468000412,29,29,3771215654.31
"('4027',)",3.8894200325,29,13,1023.47077563,29,13,14,3779218458.55,3779218533.25,3771215654.38,44.63218,-124.30797,0.0,internal_timestamp,1.00999999046,29,29,1562226854.38,31.6431007385,29,29,0,14.6473999023,29,29,3771215654.38
"('4028',)",3.88946008682,29,13,1023.47063051,29,13,14,3779218458.55,3779218533.28,3771215654.44,44.63218,-124.30797,0.0,internal_timestamp,1.00100004673,29,29,1562226854.44,31.6431007385,29,29,0,14.6478996277,29,29,3771215654.44
"('4029',)",3.88948988914,29,13,1023.47043725,29,13,14,3779218458.55,3779218533.28,3771215654.5,44.63218,-124.30797,0.0,internal_timestamp,0.994000017643,29,29,1562226854.5,31.642999649,29,29,0,14.6483001709,29,29,3771215654.5
"('4030',)",3.88948988914,29,13,1023.47017988,29,13,14,3779218458.55,3779218533.28,3771215654.56,44.63218,-124.30797,0.0,internal_timestamp,0.985000014305,29,29,1562226854.56,31.6427993774,29,29,0,14.6485996246,29,29,3771215654.56
"('4031',)",3.88949990273,29,13,1023.47012761,29,13,14,3779218458.55,3779218533.28,3771215654.62,44.63218,-124.30797,0.0,internal_timestamp,0.977999985218,29,29,1562226854.62,31.6427993774,29,29,0,14.6486997604,29,29,3771215654.62
"('4032',)",3.88950991631,29,13,1023.47005751,29,13,14,3779218458.55,3779218533.28,3771215654.69,44.63218,-124.30797,0.0,internal_timestamp,0.967000007629,29,29,1562226854.69,31.6427993774,29,29,0,14.6487998962,29,29,3771215654.69
"('4033',)",3.88949990273,29,13,1023.47002055,29,13,14,3779218458.55,3779218533.28,3771215654.75,44.63218,-124.30797,0.0,internal_timestamp,0.953999996185,29,29,1562226854.75,31.6427993774,29,29,0,14.6486997604,29,29,3771215654.75
"('4034',)",3.88948011398,29,13,1023.46989951,29,13,14,3779218458.55,3779218533.28,3771215654.81,44.63218,-124.30797,0.0,internal_timestamp,0.944000005722,29,29,1562226854.81,31.6427001953,29,29,0,14.6486997604,29,29,3771215654.81
"('4035',)",3.88946008682,29,13,1023.46980696,29,13,14,3779218458.55,3779218533.28,3771215654.87,44.63218,-124.30797,0.0,internal_timestamp,0.93599998951,29,29,1562226854.87,31.6425991058,29,29,0,14.6485996246,29,29,3771215654.87
"('4036',)",3.88944005966,29,13,1023.46965582,29,13,14,3779218458.55,3779218533.28,3771215654.94,44.63218,-124.30797,0.0,internal_timestamp,0.926999986172,29,29,1562226854.94,31.6424007416,29,29,0,14.6484003067,29,29,3771215654.94
"('4037',)",3.88941001892,29,13,1023.46962205,29,13,14,3779218458.55,3779218533.28,3771215655.0,44.63218,-124.30797,0.0,internal_timestamp,0.910000026226,29,29,1562226855.0,31.6424007416,29,29,0,14.6482000351,29,29,3771215655.0
"('4038',)",3.88940000534,29,13,1023.46968701,29,13,14,3779218458.55,3779218533.28,3771215655.06,44.63218,-124.30797,0.0,internal_timestamp,0.898000001907,29,29,1562226855.06,31.6424999237,29,29,0,14.6479997635,29,29,3771215655.06
"('4039',)",3.88938999176,29,13,1023.46979511,29,13,14,3779218458.55,3779218533.28,3771215655.12,44.63218,-124.30797,0.0,internal_timestamp,0.89099997282,29,29,1562226855.12,31.6425991058,29,29,0,14.6477003098,29,29,3771215655.12
"('4040',)",3.88937997818,29,13,1023.46994562,29,13,14,3779218458.55,3779218533.28,3771215655.19,44.63218,-124.30797,0.0,internal_timestamp,0.875999987125,29,29,1562226855.19,31.6427993774,29,29,0,14.6473999023,29,29,3771215655.19
"('4041',)",3.8893699646,29,13,1023.47012269,29,13,14,3779218458.55,3779218533.28,3771215655.25,44.63218,-124.30797,0.0,internal_timestamp,0.866999983788,29,29,1562226855.25,31.642999649,29,29,0,14.6471004486,29,29,3771215655.25
"('4042',)",3.88937997818,29,13,1023.47028339,29,13,14,3779218458.55,3779218533.28,3771215655.31,44.63218,-124.30797,0.0,internal_timestamp,0.85900002718,29,29,1562226855.31,31.6431999207,29,29,0,14.646900177,29,29,3771215655.31
"('4043',)",3.4875600338,29,13,1026.77873148,29,13,14,3779218458.79,3779218533.59,3771258602.68,44.63218,-124.30797,0.0,internal_timestamp,71.7129974365,29,29,1562269802.68,33.8804016113,29,29,1,7.64050006866,29,29,3771258602.68
"('4044',)",3.4876101017,29,13,1026.77926223,29,13,14,3779218458.81,3779218533.59,3771258602.74,44.63218,-124.30797,0.0,internal_timestamp,71.7060012817,29,29,1562269802.74,33.8810997009,29,29,0,7.64039993286,29,29,3771258602.74
"('4045',)",3.4876499176,29,13,1026.77965094,29,13,14,3779218458.81,3779218533.59,3771258602.81,44.63218,-124.30797,0.0,internal_timestamp,71.702003479,29,29,1562269802.81,33.8815994263,29,29,0,7.64029979706,29,29,3771258602.81
"('4046',)",3.4875600338,29,13,1026.77890181,29,13,14,3779218458.81,3779218533.59,3771258602.87,44.63218,-124.30797,0.0,internal_timestamp,71.7129974365,29,29,1562269802.87,33.8805999756,29,29,0,7.64039993286,29,29,3771258602.87
"('4047',)",3.4876101017,29,13,1026.77935466,29,13,14,3779218458.81,3779218533.59,3771258602.93,44.63218,-124.30797,0.0,internal_timestamp,71.7060012817,29,29,1562269802.93,33.8811988831,29,29,0,7.64029979706,29,29,3771258602.93
"('4048',)",3.48805999756,29,13,1026.78360138,29,13,14,3779218458.81,3779218533.59,3771258602.99,44.63218,-124.30797,0.0,internal_timestamp,71.6910018921,29,29,1562269802.99,33.8866004944,29,29,0,7.63980007172,29,29,3771258602.99
"('4049',)",3.48804998398,29,13,1026.78382437,29,13,14,3779218458.81,3779218533.59,3771258603.06,44.63218,-124.30797,0.0,internal_timestamp,71.6930007935,29,29,1562269803.06,33.8867988586,29,29,0,7.63940000534,29,29,3771258603.06
"('4050',)",3.48775005341,29,13,1026.78051696,29,13,14,3779218458.81,3779218533.59,3771258603.12,44.63218,-124.30797,0.0,internal_timestamp,71.702003479,29,29,1562269803.12,33.8827018738,29,29,0,7.64029979706,29,29,3771258603.12
"('4051',)",3.48786997795,29,13,1026.78164566,29,13,14,3779218458.81,3779218533.6,3771258603.18,44.63218,-124.30797,0.0,internal_timestamp,71.702003479,29,29,1562269803.18,33.8841018677,29,29,0,7.64010000229,29,29,3771258603.18
"('4052',)",3.48797011375,29,13,1026.7826613,29,13,14,3779218458.81,3779218533.6,3771258603.24,44.63218,-124.30797,0.0,internal_timestamp,71.6949996948,29,29,1562269803.24,33.8853988647,29,29,0,7.63990020752,29,29,3771258603.24
"('4053',)",3.48805999756,29,13,1026.78353799,29,13,14,3779218458.81,3779218533.6,3771258603.31,44.63218,-124.30797,0.0,internal_timestamp,71.6910018921,29,29,1562269803.31,33.8865013123,29,29,0,7.63969993591,29,29,3771258603.31
"('4054',)",3.48811006546,29,13,1026.78401763,29,13,14,3779218458.81,3779218533.6,3771258603.37,44.63218,-124.30797,0.0,internal_timestamp,71.6930007935,29,29,1562269803.37,33.8871002197,29,29,0,7.63969993591,29,29,3771258603.37
"('4055',)",3.48814988136,29,13,1026.78430932,29,13,14,3779218458.81,3779218533.6,3771258603.43,44.63218,-124.30797,0.0,internal_timestamp,71.68800354,29,29,1562269803.43,33.8875007629,29,29,0,7.63969993591,29,29,3771258603.43
"('4056',)",3.48816990852,29,13,1026.78453918,29,13,14,3779218458.81,3779218533.6,3771258603.49,44.63218,-124.30797,0.0,internal_timestamp,71.6839981079,29,29,1562269803.49,33.8877983093,29,29,0,7.63959980011,29,29,3771258603.49
"('4057',)",3.4881799221,29,13,1026.78468949,29,13,14,3779218458.81,3779218533.6,3771258603.56,44.63218,-124.30797,0.0,internal_timestamp,71.6790008545,29,29,1562269803.56,33.8880004883,29,29,0,7.63950014114,29,29,3771258603.56
"('4058',)",3.48815989494,29,13,1026.7847086,29,13,14,3779218458.81,3779218533.6,3771258603.62,44.63218,-124.30797,0.0,internal_timestamp,71.6800003052,29,29,1562269803.62,33.8880004883,29,29,0,7.63940000534,29,29,3771258603.62
"('4059',)",3.48814988136,29,13,1026.78463143,29,13,14,3779218458.81,3779218533.6,3771258603.68,44.63218,-124.30797,0.0,internal_timestamp,71.6770019531,29,29,1562269803.68,33.8879013062,29,29,0,7.63929986954,29,29,3771258603.68
"('4060',)",3.4881401062,29,13,1026.78460845,29,13,14,3779218458.81,3779218533.6,3771258603.74,44.63218,-124.30797,0.0,internal_timestamp,71.6719970703,29,29,1562269803.74,33.8879013062,29,29,0,7.63929986954,29,29,3771258603.74
"('4061',)",3.48814988136,29,13,1026.78459468,29,13,14,3779218458.81,3779218533.6,3771258603.81,44.63218,-124.30797,0.0,internal_timestamp,71.6689987183,29,29,1562269803.81,33.8879013062,29,29,0,7.63929986954,29,29,3771258603.81
"('4062',)",3.48814988136,29,13,1026.78458091,29,13,14,3779218458.81,3779218533.6,3771258603.87,44.63218,-124.30797,0.0,internal_timestamp,71.6660003662,29,29,1562269803.87,33.8879013062,29,29,0,7.63929986954,29,29,3771258603.87
"('4063',)",3.48814988136,29,13,1026.7847374,29,13,14,3779218458.81,3779218533.6,3771258603.93,44.63218,-124.30797,0.0,internal_timestamp,71.6630020142,29,29,1562269803.93,33.8880996704,29,29,0,7.63920021057,29,29,3771258603.93
"('4064',)",3.48814988136,29,13,1026.78474733,29,13,14,3779218458.81,3779218533.6,3771258603.99,44.63218,-124.30797,0.0,internal_timestamp,71.6620025635,29,29,1562269803.99,33.8880996704,29,29,0,7.63910007477,29,29,3771258603.99
"('4065',)",3.4881401062,29,13,1026.78473815,29,13,14,3779218458.81,3779218533.6,3771258604.06,44.63218,-124.30797,0.0,internal_timestamp,71.6600036621,29,29,1562269804.06,33.8880996704,29,29,0,7.63910007477,29,29,3771258604.06
"('4066',)",3.48813009262,29,13,1026.78463725,29,13,14,3779218458.81,3779218533.6,3771258604.12,44.63218,-124.30797,0.0,internal_timestamp,71.6549987793,29,29,1562269804.12,33.8880004883,29,29,0,7.63910007477,29,29,3771258604.12
"('4067',)",3.48813009262,29,13,1026.78462807,29,13,14,3779218458.81,3779218533.6,3771258604.18,44.63218,-124.30797,0.0,internal_timestamp,71.6529998779,29,29,1562269804.18,33.8880004883,29,29,0,7.63910007477,29,29,3771258604.18
"('4068',)",3.4881401062,29,13,1026.78459979,29,13,14,3779218458.81,3779218533.6,3771258604.76,44.63218,-124.30797,0.0,internal_timestamp,71.6500015259,29,29,1562269804.76,33.8880004883,29,29,0,7.63920021057,29,29,3771258604.76
"('4069',)",3.48815989494,29,13,1026.78475102,29,13,14,3779218458.81,3779218533.6,3771258604.78,44.63218,-124.30797,0.0,internal_timestamp,71.6490020752,29,29,1562269804.78,33.8881988525,29,29,0,7.63920021057,29,29,3771258604.78
"('4070',)",3.48816990852,29,13,1026.7848083,29,13,14,3779218458.81,3779218533.6,3771258604.78,44.63218,-124.30797,0.0,internal_timestamp,71.6470031738,29,29,1562269804.78,33.8883018494,29,29,0,7.63929986954,29,29,3771258604.78
"('4071',)",3.48816990852,29,13,1026.78478073,29,13,14,3779218458.81,3779218533.6,3771258604.79,44.63218,-124.30797,0.0,internal_timestamp,71.6409988403,29,29,1562269804.79,33.8883018494,29,29,0,7.63929986954,29,29,3771258604.79
"('4072',)",3.48815989494,29,13,1026.78460355,29,13,14,3779218458.81,3779218533.6,3771258604.8,44.63218,-124.30797,0.0,internal_timestamp,71.6370010376,29,29,1562269804.8,33.8880996704,29,29,0,7.63929986954,29,29,3771258604.8
"('4073',)",3.48814988136,29,13,1026.7845309,29,13,14,3779218458.81,3779218533.6,3771258604.8,44.63218,-124.30797,0.0,internal_timestamp,71.6350021362,29,29,1562269804.8,33.8880004883,29,29,0,7.63920021057,29,29,3771258604.8
"('4074',)",3.48814988136,29,13,1026.78450269,29,13,14,3779218458.81,3779218533.6,3771258604.81,44.63218,-124.30797,0.0,internal_timestamp,71.6320037842,29,29,1562269804.81,33.8880004883,29,29,0,7.63929986954,29,29,3771258604.81
"('4075',)",3.48815989494,29,13,1026.78448888,29,13,14,3779218458.81,3779218533.6,3771258604.83,44.63218,-124.30797,0.0,internal_timestamp,71.6289978027,29,29,1562269804.83,33.8880004883,29,29,0,7.63929986954,29,29,3771258604.83
"('4076',)",3.48816990852,29,13,1026.78454769,29,13,14,3779218458.81,3779218533.6,3771258604.84,44.63218,-124.30797,0.0,internal_timestamp,71.6279983521,29,29,1562269804.84,33.8880996704,29,29,0,7.63940000534,29,29,3771258604.84
"('4077',)",3.48816990852,29,13,1026.78445067,29,13,14,3779218458.81,3779218533.6,3771258604.84,44.63218,-124.30797,0.0,internal_timestamp,71.6269989014,29,29,1562269804.84,33.8880004883,29,29,0,7.63950014114,29,29,3771258604.84
"('4078',)",3.48816990852,29,13,1026.78434914,29,13,14,3779218458.81,3779218533.6,3771258604.87,44.63218,-124.30797,0.0,internal_timestamp,71.625,29,29,1562269804.87,33.8879013062,29,29,0,7.63959980011,29,29,3771258604.87
"('4079',)",3.48816990852,29,13,1026.78433996,29,13,14,3779218458.81,3779218533.6,3771258604.93,44.63218,-124.30797,0.0,internal_timestamp,71.6230010986,29,29,1562269804.93,33.8879013062,29,29,0,7.63959980011,29,29,3771258604.93
"('4080',)",3.48816990852,29,13,1026.78431697,29,13,14,3779218458.81,3779218533.6,3771258605.0,44.63218,-124.30797,0.0,internal_timestamp,71.6179962158,29,29,1562269805.0,33.8879013062,29,29,0,7.63959980011,29,29,3771258605.0
"('4081',)",3.4881799221,29,13,1026.78438111,29,13,14,3779218458.81,3779218533.6,3771258605.06,44.63218,-124.30797,0.0,internal_timestamp,71.6149978638,29,29,1562269805.06,33.8880004883,29,29,0,7.63959980011,29,29,3771258605.06
"('4082',)",3.48819994926,29,13,1026.78443533,29,13,14,3779218458.81,3779218533.6,3771258605.12,44.63218,-124.30797,0.0,internal_timestamp,71.6129989624,29,29,1562269805.12,33.8880996704,29,29,0,7.63969993591,29,29,3771258605.12
"('4083',)",3.48820996284,29,13,1026.78449947,29,13,14,3779218458.81,3779218533.6,3771258605.18,44.63218,-124.30797,0.0,internal_timestamp,71.6100006104,29,29,1562269805.18,33.8881988525,29,29,0,7.63969993591,29,29,3771258605.18
"('4084',)",3.48820996284,29,13,1026.78447189,29,13,14,3779218458.81,3779218533.6,3771258605.24,44.63218,-124.30797,0.0,internal_timestamp,71.6039962769,29,29,1562269805.24,33.8881988525,29,29,0,7.63969993591,29,29,3771258605.24
"('4085',)",3.48819994926,29,13,1026.78447652,29,13,14,3779218458.81,3779218533.6,3771258605.31,44.63218,-124.30797,0.0,internal_timestamp,71.6050033569,29,29,1562269805.31,33.8881988525,29,29,0,7.63969993591,29,29,3771258605.31
"('4086',)",3.48818993568,29,13,1026.78450085,29,13,14,3779218458.81,3779218533.6,3771258605.37,44.63218,-124.30797,0.0,internal_timestamp,71.6039962769,29,29,1562269805.37,33.8881988525,29,29,0,7.63950014114,29,29,3771258605.37
"('4087',)",3.4881799221,29,13,1026.7845016,29,13,14,3779218458.81,3779218533.6,3771258605.43,44.63218,-124.30797,0.0,internal_timestamp,71.6009979248,29,29,1562269805.43,33.8881988525,29,29,0,7.63940000534,29,29,3771258605.43
"('4088',)",3.48816990852,29,13,1026.78451611,29,13,14,3779218458.81,3779218533.6,3771258605.49,44.63218,-124.30797,0.0,internal_timestamp,71.6009979248,29,29,1562269805.49,33.8881988525,29,29,0,7.63929986954,29,29,3771258605.49
"('4089',)",3.48816990852,29,13,1026.78451679,29,13,14,3779218458.81,3779218533.6,3771258605.56,44.63218,-124.30797,0.0,internal_timestamp,71.5979995728,29,29,1562269805.56,33.8881988525,29,29,0,7.63920021057,29,29,3771258605.56
"('4090',)",3.48815989494,29,13,1026.78450761,29,13,14,3779218458.81,3779218533.6,3771258605.62,44.63218,-124.30797,0.0,internal_timestamp,71.5960006714,29,29,1562269805.62,33.8881988525,29,29,0,7.63920021057,29,29,3771258605.62
"('4091',)",3.48815989494,29,13,1026.78448925,29,13,14,3779218458.81,3779218533.6,3771258605.68,44.63218,-124.30797,0.0,internal_timestamp,71.5920028687,29,29,1562269805.68,33.8881988525,29,29,0,7.63920021057,29,29,3771258605.68
"('4092',)",3.48814988136,29,13,1026.78448003,29,13,14,3779218458.81,3779218533.6,3771258605.74,44.63218,-124.30797,0.0,internal_timestamp,71.5899963379,29,29,1562269805.74,33.8881988525,29,29,0,7.63920021057,29,29,3771258605.74
"('4093',)",3.48814988136,29,13,1026.78438835,29,13,14,3779218458.81,3779218533.61,3771258605.81,44.63218,-124.30797,0.0,internal_timestamp,71.5869979858,29,29,1562269805.81,33.8880996704,29,29,0,7.63920021057,29,29,3771258605.81
"('4094',)",3.48813009262,29,13,1026.78423712,29,13,14,3779218458.81,3779218533.61,3771258605.87,44.63218,-124.30797,0.0,internal_timestamp,71.5879974365,29,29,1562269805.87,33.8879013062,29,29,0,7.63920021057,29,29,3771258605.87
"('4095',)",3.4881401062,29,13,1026.7842089,29,13,14,3779218458.81,3779218533.61,3771258605.93,44.63218,-124.30797,0.0,internal_timestamp,71.5849990845,29,29,1562269805.93,33.8879013062,29,29,0,7.63929986954,29,29,3771258605.93
"('4096',)",3.4881401062,29,13,1026.78420431,29,13,14,3779218458.81,3779218533.61,3771258606.0,44.63218,-124.30797,0.0,internal_timestamp,71.5839996338,29,29,1562269806.0,33.8879013062,29,29,0,7.63929986954,29,29,3771258606.0
"('4097',)",3.48814988136,29,13,1026.78428222,29,13,14,3779218458.81,3779218533.61,3771258606.06,44.63218,-124.30797,0.0,internal_timestamp,71.5839996338,29,29,1562269806.06,33.8880004883,29,29,0,7.63929986954,29,29,3771258606.06
"('4098',)",3.48815989494,29,13,1026.78431879,29,13,14,3779218458.81,3779218533.61,3771258606.12,44.63218,-124.30797,0.0,internal_timestamp,71.5749969482,29,29,1562269806.12,33.8880996704,29,29,0,7.63929986954,29,29,3771258606.12
"('4099',)",3.48815989494,29,13,1026.78433719,29,13,14,3779218458.81,3779218533.61,3771258606.18,44.63218,-124.30797,0.0,internal_timestamp,71.5790023804,29,29,1562269806.18,33.8880996704,29,29,0,7.63929986954,29,29,3771258606.18
"('4100',)",3.48814988136,29,13,1026.78434704,29,13,14,3779218458.81,3779218533.61,3771258606.27,44.63218,-124.30797,0.0,internal_timestamp,71.5780029297,29,29,1562269806.27,33.8880996704,29,29,0,7.63920021057,29,29,3771258606.27
"('4101',)",3.48815989494,29,13,1026.78441115,29,13,14,3779218458.81,3779218533.61,3771258606.31,44.63218,-124.30797,0.0,internal_timestamp,71.5749969482,29,29,1562269806.31,33.8881988525,29,29,0,7.63920021057,29,29,3771258606.31
"('4102',)",3.48815989494,29,13,1026.78439211,29,13,14,3779218458.81,3779218533.61,3771258606.37,44.63218,-124.30797,0.0,internal_timestamp,71.5739974976,29,29,1562269806.37,33.8881988525,29,29,0,7.63929986954,29,29,3771258606.37
"('4103',)",3.48816990852,29,13,1026.78438752,29,13,14,3779218458.81,3779218533.61,3771258606.43,44.63218,-124.30797,0.0,internal_timestamp,71.5729980469,29,29,1562269806.43,33.8881988525,29,29,0,7.63929986954,29,29,3771258606.43
"('4104',)",3.48816990852,29,13,1026.78427674,29,13,14,3779218458.81,3779218533.61,3771258606.49,44.63218,-124.30797,0.0,internal_timestamp,71.5690002441,29,29,1562269806.49,33.8880996704,29,29,0,7.63940000534,29,29,3771258606.49
"('4105',)",3.48816990852,29,13,1026.78427674,29,13,14,3779218458.81,3779218533.61,3771258606.56,44.63218,-124.30797,0.0,internal_timestamp,71.5690002441,29,29,1562269806.56,33.8880996704,29,29,0,7.63940000534,29,29,3771258606.56
"('4106',)",3.48816990852,29,13,1026.78426756,29,13,14,3779218458.81,3779218533.61,3771258606.62,44.63218,-124.30797,0.0,internal_timestamp,71.5670013428,29,13,1562269806.62,33.8880996704,29,29,0,7.63940000534,29,29,3771258606.62
"('4107',)",3.48815989494,29,13,1026.78428207,29,13,14,3779218458.81,3779218533.61,3771258606.68,44.63218,-124.30797,0.0,internal_timestamp,71.5670013428,29,13,1562269806.68,33.8880996704,29,29,0,7.63929986954,29,29,3771258606.68
"('4108',)",3.48814988136,29,13,1026.78428274,29,13,14,3779218458.81,3779218533.61,3771258606.74,44.63218,-124.30797,0.0,internal_timestamp,71.5640029907,29,13,1562269806.74,33.8880996704,29,29,0,7.63920021057,29,29,3771258606.74
"('4109',)",3.48814988136,29,13,1026.78428345,29,13,14,3779218458.81,3779218533.61,3771258606.81,44.63218,-124.30797,0.0,internal_timestamp,71.5609970093,29,13,1562269806.81,33.8880996704,29,29,0,7.63910007477,29,29,3771258606.81
"('4110',)",3.4881401062,29,13,1026.78437058,29,13,14,3779218458.81,3779218533.61,3771258606.87,44.63218,-124.30797,0.0,internal_timestamp,71.56300354,29,13,1562269806.87,33.8881988525,29,29,0,7.63910007477,29,29,3771258606.87
"('4111',)",3.48814988136,29,13,1026.78438968,29,13,14,3779218458.81,3779218533.61,3771258606.93,44.63218,-124.30797,0.0,internal_timestamp,71.5640029907,29,13,1562269806.93,33.8881988525,29,29,0,7.63899993896,29,29,3771258606.93
"('4112',)",3.48814988136,29,13,1026.78444227,29,13,14,3779218458.81,3779218533.61,3771258607.0,44.63218,-124.30797,0.0,internal_timestamp,71.5609970093,29,13,1562269807.0,33.8883018494,29,29,0,7.63910007477,29,29,3771258607.0
"('4113',)",3.48814988136,29,13,1026.78443768,29,13,14,3779218458.81,3779218533.61,3771258607.06,44.63218,-124.30797,0.0,internal_timestamp,71.5599975586,29,13,1562269807.06,33.8883018494,29,29,0,7.63910007477,29,29,3771258607.06
"('4114',)",3.48814988136,29,13,1026.78436595,29,13,14,3779218458.81,3779218533.61,3771258607.12,44.63218,-124.30797,0.0,internal_timestamp,71.56199646,29,13,1562269807.12,33.8881988525,29,29,0,7.63910007477,29,29,3771258607.12
"('4115',)",3.4881401062,29,13,1026.78418644,29,13,14,3779218458.81,3779218533.61,3771258607.18,44.63218,-124.30797,0.0,internal_timestamp,71.5599975586,29,13,1562269807.18,33.8880004883,29,29,0,7.63920021057,29,29,3771258607.18
"('4116',)",3.48813009262,29,13,1026.78419636,29,13,14,3779218458.81,3779218533.61,3771258607.24,44.63218,-124.30797,0.0,internal_timestamp,71.5589981079,29,13,1562269807.24,33.8880004883,29,29,0,7.63910007477,29,29,3771258607.24
"('4117',)",3.48812007904,29,13,1026.78420169,29,13,14,3779218458.81,3779218533.61,3771258607.31,44.63218,-124.30797,0.0,internal_timestamp,71.5569992065,29,13,1562269807.31,33.8880004883,29,29,0,7.63899993896,29,29,3771258607.31
"('4118',)",3.48811006546,29,13,1026.78432233,29,13,14,3779218458.81,3779218533.61,3771258607.37,44.63218,-124.30797,0.0,internal_timestamp,71.5599975586,29,13,1562269807.37,33.8880996704,29,29,0,7.6388001442,29,29,3771258607.37
"('4119',)",3.48810005188,29,13,1026.78435136,29,13,14,3779218458.81,3779218533.61,3771258607.43,44.63218,-124.30797,0.0,internal_timestamp,71.5599975586,29,13,1562269807.43,33.8880996704,29,29,0,7.63859987259,29,29,3771258607.43
"('4120',)",3.48808002472,29,13,1026.7843704,29,13,14,3779218458.81,3779218533.61,3771258607.5,44.63218,-124.30797,0.0,internal_timestamp,71.5609970093,29,13,1562269807.5,33.8880996704,29,29,0,7.63850021362,29,29,3771258607.5
"('4121',)",3.48805999756,29,13,1026.78429782,29,13,14,3779218458.81,3779218533.61,3771258607.56,44.63218,-124.30797,0.0,internal_timestamp,71.5589981079,29,13,1562269807.56,33.8880004883,29,29,0,7.63840007782,29,29,3771258607.56
"('4122',)",3.48805999756,29,13,1026.7842008,29,13,14,3779218458.81,3779218533.61,3771258607.62,44.63218,-124.30797,0.0,internal_timestamp,71.5579986572,29,13,1562269807.62,33.8879013062,29,29,0,7.63850021362,29,29,3771258607.62
"('4123',)",3.48808002472,29,13,1026.78427412,29,13,14,3779218458.81,3779218533.61,3771258607.68,44.63218,-124.30797,0.0,internal_timestamp,71.5569992065,29,13,1562269807.68,33.8880004883,29,29,0,7.63850021362,29,29,3771258607.68
"('4124',)",3.4880900383,29,13,1026.78426427,29,13,14,3779218458.81,3779218533.61,3771258607.75,44.63218,-124.30797,0.0,internal_timestamp,71.5579986572,29,13,1562269807.75,33.8880004883,29,29,0,7.63859987259,29,29,3771258607.75
"('4125',)",3.48810005188,29,13,1026.78442009,29,13,14,3779218458.81,3779218533.61,3771258607.81,44.63218,-124.30797,0.0,internal_timestamp,71.5579986572,29,13,1562269807.81,33.8881988525,29,29,0,7.63859987259,29,29,3771258607.81
"('4126',)",3.48811006546,29,13,1026.78449182,29,13,14,3779218458.81,3779218533.61,3771258607.87,44.63218,-124.30797,0.0,internal_timestamp,71.5559997559,29,13,1562269807.87,33.8883018494,29,29,0,7.63859987259,29,29,3771258607.87
"('4127',)",3.48811006546,29,13,1026.784501,29,13,14,3779218458.81,3779218533.61,3771258607.93,44.63218,-124.30797,0.0,internal_timestamp,71.5579986572,29,13,1562269807.93,33.8883018494,29,29,0,7.63859987259,29,29,3771258607.93
