obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('105',)",3.64871001244,29,13,1025.6601622,29,13,8,3742914133.81,3742914134.11,3722239652.23,44.64102,-124.30216,0.0,internal_timestamp,75.4540023804,29,13,1513250852.23,32.9836006165,29,29,0,10.3790998459,29,29,3722239652.23
"('106',)",3.64871001244,29,13,1025.65995661,29,13,8,3742914133.81,3742914134.11,3722239652.3,44.64102,-124.30216,0.0,internal_timestamp,75.4509963989,29,13,1513250852.3,32.9833984375,29,29,0,10.3793001175,29,29,3722239652.3
"('107',)",3.64872002602,29,13,1025.65983584,29,13,8,3742914133.81,3742914134.11,3722239652.36,44.64102,-124.30216,0.0,internal_timestamp,75.4489974976,29,13,1513250852.36,32.9832992554,29,29,0,10.3795003891,29,29,3722239652.36
"('108',)",3.64874005318,29,13,1025.65979251,29,13,8,3742914133.81,3742914134.11,3722239652.42,44.64102,-124.30216,0.0,internal_timestamp,75.4469985962,29,13,1513250852.42,32.9832992554,29,29,0,10.379699707,29,29,3722239652.42
"('109',)",3.64875006676,29,13,1025.65982628,29,13,8,3742914133.81,3742914134.11,3722239652.48,44.64102,-124.30216,0.0,internal_timestamp,75.4449996948,29,13,1513250852.48,32.9833984375,29,29,0,10.3798999786,29,29,3722239652.48
"('110',)",3.64876008034,29,13,1025.65976263,29,13,8,3742914133.81,3742914134.11,3722239652.55,44.64102,-124.30216,0.0,internal_timestamp,75.4479980469,29,13,1513250852.55,32.9832992554,29,29,0,10.3798999786,29,29,3722239652.55
"('111',)",3.64875006676,29,13,1025.65976263,29,13,8,3742914133.81,3742914134.12,3722239652.61,44.64102,-124.30216,0.0,internal_timestamp,75.4479980469,29,13,1513250852.61,32.9832992554,29,29,0,10.3798999786,29,29,3722239652.61
"('112',)",3.64875006676,29,13,1025.65973993,29,13,8,3742914133.81,3742914134.12,3722239652.67,44.64102,-124.30216,0.0,internal_timestamp,75.4430007935,29,13,1513250852.67,32.9832992554,29,29,0,10.3798999786,29,29,3722239652.67
"('113',)",3.64875006676,29,13,1025.65983441,29,13,8,3742914133.81,3742914134.12,3722239652.73,44.64102,-124.30216,0.0,internal_timestamp,75.4430007935,29,13,1513250852.73,32.9833984375,29,29,0,10.3797998428,29,29,3722239652.73
"('114',)",3.64875006676,29,13,1025.65994094,29,13,8,3742914133.81,3742914134.12,3722239652.8,44.64102,-124.30216,0.0,internal_timestamp,75.4449996948,29,13,1513250852.8,32.9835014343,29,29,0,10.379699707,29,29,3722239652.8
"('115',)",3.64875006676,29,13,1025.66004904,29,13,8,3742914133.81,3742914134.12,3722239652.86,44.64102,-124.30216,0.0,internal_timestamp,75.4479980469,29,13,1513250852.86,32.9836006165,29,29,0,10.3795995712,29,29,3722239652.86
"('116',)",3.64875006676,29,13,1025.66005247,29,13,8,3742914133.81,3742914134.12,3722239652.92,44.64102,-124.30216,0.0,internal_timestamp,75.4449996948,29,13,1513250852.92,32.9836006165,29,29,0,10.3795003891,29,29,3722239652.92
"('117',)",3.64875006676,29,13,1025.66005701,29,13,8,3742914133.81,3742914134.12,3722239652.98,44.64102,-124.30216,0.0,internal_timestamp,75.4459991455,29,13,1513250852.98,32.9836006165,29,29,0,10.3795003891,29,29,3722239652.98
"('118',)",3.64876008034,29,13,1025.66011723,29,13,8,3742914133.81,3742914134.12,3722239653.05,44.64102,-124.30216,0.0,internal_timestamp,75.4459991455,29,13,1513250853.05,32.9836997986,29,29,0,10.3795995712,29,29,3722239653.05
"('119',)",3.64877009392,29,13,1025.6601945,29,13,8,3742914133.81,3742914134.12,3722239653.11,44.64102,-124.30216,0.0,internal_timestamp,75.4459991455,29,13,1513250853.11,32.9837989807,29,29,0,10.3795995712,29,29,3722239653.11
"('120',)",3.64877009392,29,13,1025.66010456,29,13,8,3742914133.81,3742914134.12,3722239653.17,44.64102,-124.30216,0.0,internal_timestamp,75.4469985962,29,13,1513250853.17,32.9836997986,29,29,0,10.379699707,29,29,3722239653.17
"('121',)",3.64877009392,29,13,1025.65992014,29,13,8,3742914133.81,3742914134.12,3722239653.23,44.64102,-124.30216,0.0,internal_timestamp,75.4479980469,29,13,1513250853.23,32.9835014343,29,29,0,10.3798999786,29,29,3722239653.23
"('122',)",3.64876008034,29,13,1025.65984444,29,13,8,3742914133.81,3742914134.12,3722239653.3,44.64102,-124.30216,0.0,internal_timestamp,75.4489974976,29,13,1513250853.3,32.9833984375,29,29,0,10.3798999786,29,29,3722239653.3
"('123',)",3.64876008034,29,13,1025.65974996,29,13,8,3742914133.81,3742914134.12,3722239653.36,44.64102,-124.30216,0.0,internal_timestamp,75.4489974976,29,13,1513250853.36,32.9832992554,29,29,0,10.3800001144,29,29,3722239653.36
"('124',)",3.64876008034,29,13,1025.65973634,29,13,8,3742914133.81,3742914134.12,3722239653.42,44.64102,-124.30216,0.0,internal_timestamp,75.4459991455,29,13,1513250853.42,32.9832992554,29,29,0,10.3800001144,29,29,3722239653.42
"('125',)",3.64877009392,29,13,1025.65985352,29,13,8,3742914133.81,3742914134.12,3722239653.48,44.64102,-124.30216,0.0,internal_timestamp,75.4509963989,29,13,1513250853.48,32.9833984375,29,29,0,10.3798999786,29,29,3722239653.48
"('126',)",3.64876008034,29,13,1025.65993735,29,13,8,3742914133.81,3742914134.12,3722239653.55,44.64102,-124.30216,0.0,internal_timestamp,75.4479980469,29,13,1513250853.55,32.9835014343,29,29,0,10.3797998428,29,29,3722239653.55
"('127',)",3.64876008034,29,13,1025.66005003,29,13,8,3742914133.81,3742914134.12,3722239653.61,44.64102,-124.30216,0.0,internal_timestamp,75.452003479,29,13,1513250853.61,32.9836006165,29,29,0,10.379699707,29,29,3722239653.61
"('128',)",3.64876008034,29,13,1025.6601672,29,13,8,3742914133.81,3742914134.12,3722239653.67,44.64102,-124.30216,0.0,internal_timestamp,75.4570007324,29,29,1513250853.67,32.9836997986,29,29,0,10.3795995712,29,29,3722239653.67
"('129',)",3.64876008034,29,13,1025.66018425,29,13,8,3742914133.81,3742914134.12,3722239653.73,44.64102,-124.30216,0.0,internal_timestamp,75.4570007324,29,29,1513250853.73,32.9836997986,29,29,0,10.3795003891,29,29,3722239653.73
"('130',)",3.64874005318,29,13,1025.66010698,29,13,8,3742914133.81,3742914134.12,3722239653.8,44.64102,-124.30216,0.0,internal_timestamp,75.4570007324,29,29,1513250853.8,32.9836006165,29,29,0,10.3795003891,29,29,3722239653.8
"('131',)",3.6487300396,29,13,1025.66003784,29,13,8,3742914133.81,3742914134.12,3722239653.86,44.64102,-124.30216,0.0,internal_timestamp,75.4550018311,29,29,1513250853.86,32.9835014343,29,29,0,10.3794002533,29,29,3722239653.86
"('132',)",3.64872002602,29,13,1025.6599803,29,13,8,3742914133.81,3742914134.12,3722239653.92,44.64102,-124.30216,0.0,internal_timestamp,75.4599990845,29,29,1513250853.92,32.9833984375,29,29,0,10.3794002533,29,29,3722239653.92
"('133',)",3.64872002602,29,13,1025.65998484,29,13,8,3742914133.81,3742914134.12,3722239653.98,44.64102,-124.30216,0.0,internal_timestamp,75.4609985352,29,29,1513250853.98,32.9833984375,29,29,0,10.3794002533,29,29,3722239653.98
"('134',)",3.64872002602,29,13,1025.6600787,29,13,8,3742914133.81,3742914134.12,3722239654.73,44.64102,-124.30216,0.0,internal_timestamp,75.4639968872,29,29,1513250854.73,32.9835014343,29,29,0,10.3794002533,29,29,3722239654.73
"('135',)",3.64874005318,29,13,1025.66015695,29,13,8,3742914133.82,3742914134.12,3722239654.76,44.64102,-124.30216,0.0,internal_timestamp,75.4680023193,29,29,1513250854.76,32.9836006165,29,29,0,10.3795003891,29,13,3722239654.76
"('136',)",3.64876008034,29,13,1025.66022968,29,13,8,3742914133.82,3742914134.12,3722239654.77,44.64102,-124.30216,0.0,internal_timestamp,75.4670028687,29,29,1513250854.77,32.9836997986,29,29,0,10.3795003891,29,13,3722239654.77
"('137',)",3.64876008034,29,13,1025.66015353,29,13,8,3742914133.82,3742914134.12,3722239654.79,44.64102,-124.30216,0.0,internal_timestamp,75.4710006714,29,29,1513250854.79,32.9836006165,29,29,0,10.3795995712,29,13,3722239654.79
"('138',)",3.64876008034,29,13,1025.66017169,29,13,8,3742914133.82,3742914134.12,3722239654.8,44.64102,-124.30216,0.0,internal_timestamp,75.4749984741,29,29,1513250854.8,32.9836006165,29,29,0,10.3795995712,29,13,3722239654.8
"('139',)",3.64874005318,29,13,1025.66001871,29,13,8,3742914133.82,3742914134.12,3722239654.8,44.64102,-124.30216,0.0,internal_timestamp,75.4759979248,29,29,1513250854.8,32.9833984375,29,29,0,10.3795995712,29,13,3722239654.8
"('140',)",3.6487300396,29,13,1025.66002779,29,13,8,3742914133.82,3742914134.12,3722239654.81,44.64102,-124.30216,0.0,internal_timestamp,75.4779968262,29,29,1513250854.81,32.9833984375,29,29,0,10.3795995712,29,13,3722239654.81
"('141',)",3.6487300396,29,13,1025.66004599,29,13,8,3742914133.82,3742914134.12,3722239654.82,44.64102,-124.30216,0.0,internal_timestamp,75.4820022583,29,29,1513250854.82,32.9833984375,29,29,0,10.3795995712,29,13,3722239654.82
"('142',)",3.6487300396,29,13,1025.66004145,29,13,8,3742914133.82,3742914134.12,3722239654.82,44.64102,-124.30216,0.0,internal_timestamp,75.4810028076,29,29,1513250854.82,32.9833984375,29,29,0,10.3795995712,29,13,3722239654.82
"('143',)",3.64874005318,29,13,1025.66006415,29,13,8,3742914133.82,3742914134.12,3722239654.83,44.64102,-124.30216,0.0,internal_timestamp,75.486000061,29,13,1513250854.83,32.9833984375,29,29,0,10.3795995712,29,13,3722239654.83
"('144',)",3.64875006676,29,13,1025.66014439,29,13,8,3742914133.82,3742914134.12,3722239654.84,44.64102,-124.30216,0.0,internal_timestamp,75.486000061,29,13,1513250854.84,32.9835014343,29,29,0,10.3795995712,29,13,3722239654.84
"('145',)",3.64874005318,29,13,1025.66013531,29,13,8,3742914133.82,3742914134.12,3722239654.85,44.64102,-124.30216,0.0,internal_timestamp,75.4840011597,29,13,1513250854.85,32.9835014343,29,29,0,10.3795995712,29,13,3722239654.85
"('146',)",3.64874005318,29,13,1025.66014893,29,13,8,3742914133.82,3742914134.12,3722239654.85,44.64102,-124.30216,0.0,internal_timestamp,75.4869995117,29,13,1513250854.85,32.9835014343,29,29,0,10.3795995712,29,13,3722239654.85
"('147',)",3.64874005318,29,13,1025.66008231,29,13,8,3742914133.82,3742914134.12,3722239654.86,44.64102,-124.30216,0.0,internal_timestamp,75.4899978638,29,13,1513250854.86,32.9833984375,29,29,0,10.3795995712,29,13,3722239654.86
"('148',)",3.6487300396,29,13,1025.66001866,29,13,8,3742914133.82,3742914134.12,3722239654.92,44.64102,-124.30216,0.0,internal_timestamp,75.4929962158,29,13,1513250854.92,32.9832992554,29,29,0,10.3795995712,29,13,3722239654.92
"('149',)",3.6487300396,29,13,1025.6601232,29,13,8,3742914133.82,3742914134.12,3722239654.98,44.64102,-124.30216,0.0,internal_timestamp,75.4990005493,29,13,1513250854.98,32.9833984375,29,29,0,10.3795995712,29,13,3722239654.98
"('150',)",3.64874005318,29,13,1025.66021141,29,13,8,3742914133.82,3742914134.12,3722239655.05,44.64102,-124.30216,0.0,internal_timestamp,75.4970016479,29,13,1513250855.05,32.9835014343,29,29,0,10.3795003891,29,13,3722239655.05
"('151',)",3.64874005318,29,13,1025.66020233,29,13,8,3742914133.82,3742914134.12,3722239655.11,44.64102,-124.30216,0.0,internal_timestamp,75.4950027466,29,13,1513250855.11,32.9835014343,29,29,0,10.3795003891,29,13,3722239655.11
"('152',)",3.64875006676,29,13,1025.66029322,29,13,8,3742914133.82,3742914134.13,3722239655.17,44.64102,-124.30216,0.0,internal_timestamp,75.4980010986,29,13,1513250855.17,32.9836006165,29,29,0,10.3795003891,29,13,3722239655.17
"('153',)",3.64874005318,29,13,1025.66020798,29,13,8,3742914133.82,3742914134.13,3722239655.23,44.64102,-124.30216,0.0,internal_timestamp,75.5,29,13,1513250855.23,32.9835014343,29,29,0,10.3795995712,29,13,3722239655.23
"('154',)",3.64874005318,29,13,1025.66011412,29,13,8,3742914133.82,3742914134.13,3722239655.3,44.64102,-124.30216,0.0,internal_timestamp,75.4970016479,29,13,1513250855.3,32.9833984375,29,29,0,10.3795995712,29,13,3722239655.3
"('155',)",3.6487300396,29,13,1025.66000145,29,13,8,3742914133.82,3742914134.13,3722239655.36,44.64102,-124.30216,0.0,internal_timestamp,75.4929962158,29,13,1513250855.36,32.9832992554,29,29,0,10.379699707,29,29,3722239655.36
"('156',)",3.6487300396,29,13,1025.65991154,29,13,8,3742914133.82,3742914134.13,3722239655.94,44.64102,-124.30216,0.0,internal_timestamp,75.4940032959,29,13,1513250855.94,32.9832000732,29,29,0,10.3797998428,29,29,3722239655.94
"('157',)",3.64874005318,29,13,1025.65993065,29,13,8,3742914133.82,3742914134.13,3722239655.96,44.64102,-124.30216,0.0,internal_timestamp,75.5019989014,29,13,1513250855.96,32.9832000732,29,29,0,10.3798999786,29,29,3722239655.96
"('158',)",3.64876008034,29,13,1025.66008065,29,13,8,3742914133.82,3742914134.13,3722239655.97,44.64102,-124.30216,0.0,internal_timestamp,75.5009994507,29,13,1513250855.97,32.9833984375,29,29,0,10.3798999786,29,29,3722239655.97
"('159',)",3.64877009392,29,13,1025.66015181,29,13,8,3742914133.82,3742914134.13,3722239655.98,44.64102,-124.30216,0.0,internal_timestamp,75.4990005493,29,13,1513250855.98,32.9835014343,29,29,0,10.3798999786,29,29,3722239655.98
"('160',)",3.6487801075,29,13,1025.66013365,29,13,8,3742914133.82,3742914134.13,3722239655.99,44.64102,-124.30216,0.0,internal_timestamp,75.4950027466,29,13,1513250855.99,32.9835014343,29,29,0,10.3798999786,29,29,3722239655.99
"('161',)",3.64877009392,29,13,1025.66012454,29,13,8,3742914133.82,3742914134.13,3722239656.0,44.64102,-124.30216,0.0,internal_timestamp,75.4929962158,29,13,1513250856.0,32.9835014343,29,29,0,10.3798999786,29,29,3722239656.0
"('162',)",3.64877009392,29,13,1025.6600443,29,13,8,3742914133.82,3742914134.13,3722239656.0,44.64102,-124.30216,0.0,internal_timestamp,75.4929962158,29,13,1513250856.0,32.9833984375,29,29,0,10.3798999786,29,29,3722239656.0
"('163',)",3.64877009392,29,13,1025.66003976,29,13,8,3742914133.82,3742914134.13,3722239656.01,44.64102,-124.30216,0.0,internal_timestamp,75.4919967651,29,29,1513250856.01,32.9833984375,29,29,0,10.3798999786,29,29,3722239656.01
"('164',)",3.6487801075,29,13,1025.66007555,29,13,8,3742914133.82,3742914134.13,3722239656.02,44.64102,-124.30216,0.0,internal_timestamp,75.486000061,29,29,1513250856.02,32.9835014343,29,29,0,10.3800001144,29,29,3722239656.02
"('165',)",3.6487801075,29,13,1025.66000893,29,13,8,3742914133.82,3742914134.13,3722239656.02,44.64102,-124.30216,0.0,internal_timestamp,75.4889984131,29,29,1513250856.02,32.9833984375,29,29,0,10.3800001144,29,29,3722239656.02
"('166',)",3.64877009392,29,13,1025.65992258,29,13,8,3742914133.82,3742914134.13,3722239656.04,44.64102,-124.30216,0.0,internal_timestamp,75.4869995117,29,29,1513250856.04,32.9832992554,29,29,0,10.3800001144,29,29,3722239656.04
"('167',)",3.64876008034,29,13,1025.65989629,29,13,8,3742914133.82,3742914134.13,3722239656.11,44.64102,-124.30216,0.0,internal_timestamp,75.4850006104,29,29,1513250856.11,32.9832992554,29,29,0,10.3801002502,29,29,3722239656.11
"('168',)",3.64876008034,29,13,1025.65988622,29,13,8,3742914133.82,3742914134.13,3722239656.17,44.64102,-124.30216,0.0,internal_timestamp,75.4789962769,29,29,1513250856.17,32.9832992554,29,29,0,10.3800001144,29,29,3722239656.17
"('169',)",3.64877009392,29,13,1025.65996349,29,13,8,3742914133.82,3742914134.13,3722239656.8,44.64102,-124.30216,0.0,internal_timestamp,75.4789962769,29,29,1513250856.8,32.9833984375,29,29,0,10.3800001144,29,29,3722239656.8
"('170',)",3.6487801075,29,13,1025.66005187,29,13,8,3742914133.82,3742914134.13,3722239656.81,44.64102,-124.30216,0.0,internal_timestamp,75.4769973755,29,29,1513250856.81,32.9835014343,29,29,0,10.3798999786,29,29,3722239656.81
"('171',)",3.64877009392,29,13,1025.66002917,29,13,8,3742914133.82,3742914134.13,3722239656.82,44.64102,-124.30216,0.0,internal_timestamp,75.4720001221,29,29,1513250856.82,32.9835014343,29,29,0,10.3798999786,29,29,3722239656.82
"('172',)",3.6487801075,29,13,1025.6599938,29,13,8,3742914133.82,3742914134.13,3722239656.83,44.64102,-124.30216,0.0,internal_timestamp,75.4680023193,29,29,1513250856.83,32.9835014343,29,29,0,10.3800001144,29,29,3722239656.83
"('173',)",3.64878988266,29,13,1025.66003471,29,13,8,3742914133.82,3742914134.13,3722239657.37,44.64102,-124.30216,0.0,internal_timestamp,75.4599990845,29,29,1513250857.37,32.9836006165,29,29,0,10.3800001144,29,29,3722239657.37
"('174',)",3.64878988266,29,13,1025.66003017,29,13,8,3742914133.82,3742914134.13,3722239657.39,44.64102,-124.30216,0.0,internal_timestamp,75.4589996338,29,29,1513250857.39,32.9836006165,29,29,0,10.3800001144,29,29,3722239657.39
"('175',)",3.64878988266,29,13,1025.6599984,29,13,8,3742914133.82,3742914134.13,3722239657.4,44.64102,-124.30216,0.0,internal_timestamp,75.452003479,29,29,1513250857.4,32.9836006165,29,29,0,10.3800001144,29,29,3722239657.4
"('176',)",3.64878988266,29,13,1025.65988477,29,13,8,3742914133.82,3742914134.13,3722239657.41,44.64102,-124.30216,0.0,internal_timestamp,75.4440002441,29,29,1513250857.41,32.9835014343,29,29,0,10.3800001144,29,29,3722239657.41
"('177',)",3.64877009392,29,13,1025.65977272,29,13,8,3742914133.82,3742914134.13,3722239658.01,44.64102,-124.30216,0.0,internal_timestamp,75.43699646,29,29,1513250858.01,32.9833984375,29,29,0,10.3800001144,29,29,3722239658.01
"('178',)",3.64877009392,29,13,1025.65967275,29,13,8,3742914133.82,3742914134.13,3722239658.02,44.64102,-124.30216,0.0,internal_timestamp,75.4319992065,29,29,1513250858.02,32.9832992554,29,29,0,10.3800001144,29,29,3722239658.02
"('179',)",3.64877009392,29,13,1025.65974094,29,13,8,3742914133.82,3742914134.13,3722239658.03,44.64102,-124.30216,0.0,internal_timestamp,75.4300003052,29,29,1513250858.03,32.9833984375,29,29,0,10.3800001144,29,29,3722239658.03
"('180',)",3.64877009392,29,13,1025.65967375,29,13,8,3742914133.82,3742914134.13,3722239658.03,44.64102,-124.30216,0.0,internal_timestamp,75.4189987183,29,29,1513250858.04,32.9833984375,29,29,0,10.3801002502,29,29,3722239658.03
"('181',)",3.6487801075,29,13,1025.65962476,29,13,8,3742914133.82,3742914134.13,3722239658.04,44.64102,-124.30216,0.0,internal_timestamp,75.4120025635,29,29,1513250858.04,32.9833984375,29,29,0,10.380200386,29,29,3722239658.04
"('182',)",3.64879989624,29,13,1025.65960318,29,13,8,3742914133.82,3742914134.13,3722239658.05,44.64102,-124.30216,0.0,internal_timestamp,75.4110031128,29,29,1513250858.05,32.9833984375,29,29,0,10.3802995682,29,29,3722239658.05
"('183',)",3.64879989624,29,13,1025.65958044,29,13,8,3742914133.82,3742914134.13,3722239658.05,44.64102,-124.30216,0.0,internal_timestamp,75.40599823,29,29,1513250858.05,32.9833984375,29,29,0,10.3802995682,29,29,3722239658.05
"('184',)",3.64879989624,29,13,1025.65951231,29,13,8,3742914133.82,3742914134.14,3722239658.06,44.64102,-124.30216,0.0,internal_timestamp,75.3909988403,29,29,1513250858.06,32.9833984375,29,29,0,10.3802995682,29,29,3722239658.06
"('185',)",3.6487801075,29,13,1025.6594078,29,13,8,3742914133.82,3742914134.14,3722239658.07,44.64102,-124.30216,0.0,internal_timestamp,75.3850021362,29,29,1513250858.07,32.9832992554,29,29,0,10.3802995682,29,29,3722239658.07
"('186',)",3.64877009392,29,13,1025.65931576,29,13,8,3742914133.82,3742914134.14,3722239658.07,44.64102,-124.30216,0.0,internal_timestamp,75.3779983521,29,29,1513250858.07,32.9832000732,29,29,0,10.380200386,29,29,3722239658.07
"('187',)",3.64876008034,29,13,1025.65931935,29,13,8,3742914133.82,3742914134.14,3722239658.08,44.64102,-124.30216,0.0,internal_timestamp,75.375,29,29,1513250858.08,32.9832000732,29,29,0,10.3801002502,29,29,3722239658.08
"('188',)",3.64875006676,29,13,1025.65936386,29,13,8,3742914133.82,3742914134.14,3722239658.08,44.64102,-124.30216,0.0,internal_timestamp,75.3639984131,29,29,1513250858.08,32.9832992554,29,29,0,10.3800001144,29,29,3722239658.08
"('189',)",3.64875006676,29,13,1025.6593311,29,13,8,3742914133.82,3742914134.14,3722239658.09,44.64102,-124.30216,0.0,internal_timestamp,75.3529968262,29,29,1513250858.09,32.9832992554,29,29,0,10.3798999786,29,29,3722239658.09
"('190',)",3.64875006676,29,13,1025.65929024,29,13,8,3742914133.82,3742914134.14,3722239658.1,44.64102,-124.30216,0.0,internal_timestamp,75.34400177,29,29,1513250858.1,32.9832992554,29,29,0,10.3798999786,29,29,3722239658.1
"('191',)",3.64876008034,29,13,1025.65933211,29,13,8,3742914133.82,3742914134.14,3722239658.11,44.64102,-124.30216,0.0,internal_timestamp,75.3399963379,29,29,1513250858.11,32.9833984375,29,29,0,10.3800001144,29,29,3722239658.11
"('192',)",3.64877009392,29,13,1025.65930033,29,13,8,3742914133.82,3742914134.14,3722239658.12,44.64102,-124.30216,0.0,internal_timestamp,75.3330001831,29,29,1513250858.12,32.9833984375,29,29,0,10.3800001144,29,29,3722239658.12
"('193',)",3.6487801075,29,13,1025.65921498,29,13,8,3742914133.82,3742914134.14,3722239658.12,44.64102,-124.30216,0.0,internal_timestamp,75.3180007935,29,29,1513250858.12,32.9833984375,29,29,0,10.3801002502,29,29,3722239658.12
"('194',)",3.64878988266,29,13,1025.65902266,29,13,8,3742914133.82,3742914134.14,3722239658.13,44.64102,-124.30216,0.0,internal_timestamp,75.3040008545,29,29,1513250858.13,32.9832992554,29,29,0,10.380399704,29,29,3722239658.13
"('195',)",3.64880990982,29,13,1025.658772,29,13,8,3742914133.82,3742914134.14,3722239658.14,44.64102,-124.30216,0.0,internal_timestamp,75.297996521,29,29,1513250858.14,32.9831008911,29,29,0,10.3808002472,29,29,3722239658.14
"('196',)",3.64882993698,29,13,1025.65847866,29,13,8,3742914133.82,3742914134.14,3722239658.15,44.64102,-124.30216,0.0,internal_timestamp,75.2870025635,29,29,1513250858.15,32.9828987122,29,29,0,10.3812999725,29,29,3722239658.15
"('197',)",3.64884996414,29,13,1025.65809283,29,13,8,3742914133.82,3742914134.14,3722239658.16,44.64102,-124.30216,0.0,internal_timestamp,75.2720031738,29,29,1513250858.16,32.9826011658,29,29,0,10.3817996979,29,29,3722239658.16
