obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,time,temp,temp_qc_executed,temp_qc_results,time
"('1659',)",34.69020081,1,0,1027.504053,29,29,5,3.469020081,29,29,3774706964,3774706966,3771253549,44.36829,-124.9528,0,33.97258675,29,29,internal_timestamp,202.3999939,29,29,78062,1562264749,7.276199818,29,29,3771253549
"('1660',)",34.77759933,1,0,1027.452989,29,29,5,3.477759933,29,29,3774706964,3774706966,3771253569,44.36829,-124.9528,0,33.9585427,29,29,internal_timestamp,197.2599945,29,29,80110,1562264769,7.389999866,29,29,3771253569
"('1661',)",34.7859993,1,0,1027.432018,29,29,5,3.47859993,29,29,3774706964,3774706966,3771253589,44.36829,-124.9528,0,33.96307343,29,29,internal_timestamp,192.1399994,29,29,132223,1562264789,7.397200108,29,29,3771253589
"('1662',)",34.80189896,1,0,1027.403797,29,29,5,3.480189896,29,29,3774706964,3774706966,3771253609,44.36829,-124.9528,0,33.96148328,29,29,internal_timestamp,186.9499969,29,29,74933,1562264809,7.419000149,29,29,3771253609
"('1663',)",34.82410049,1,0,1027.373186,29,29,5,3.482410049,29,29,3774706964,3774706966,3771253629,44.36829,-124.9528,0,33.95797411,29,29,internal_timestamp,181.8500061,29,29,75389,1562264829,7.449699879,29,29,3771253629
"('1664',)",34.88610077,1,0,1027.33239,29,29,5,3.488610077,29,29,3774706964,3774706966,3771253649,44.36829,-124.9528,0,33.95120285,29,29,internal_timestamp,176.6000061,29,29,80932,1562264849,7.527900219,29,29,3771253649
"('1665',)",34.91159821,1,0,1027.302403,29,29,5,3.491159821,29,29,3774706964,3774706966,3771253669,44.36829,-124.9528,0,33.94943811,29,29,internal_timestamp,171.3999939,29,29,76107,1562264869,7.560500145,29,29,3771253669
"('1666',)",34.9355011,1,0,1027.265748,29,29,5,3.49355011,29,29,3774706964,3774706966,3771253689,44.36829,-124.9528,0,33.94072041,29,29,internal_timestamp,166.1100006,29,29,80490,1562264889,7.598499775,29,29,3771253689
"('1667',)",34.93870163,1,0,1027.241307,29,29,5,3.493870163,29,29,3774706964,3774706966,3771253709,44.36829,-124.9528,0,33.94122412,29,29,internal_timestamp,160.8699951,29,29,76399,1562264909,7.604100227,29,29,3771253709
"('1668',)",34.95069885,1,0,1027.212968,29,29,5,3.495069885,29,29,3774706964,3774706966,3771253729,44.36829,-124.9528,0,33.93849075,29,29,internal_timestamp,155.75,29,29,72566,1562264929,7.622700214,29,29,3771253729
"('1669',)",34.96879959,1,0,1027.182483,29,29,5,3.496879959,29,29,3774706964,3774706966,3771253749,44.36829,-124.9528,0,33.93497808,29,29,internal_timestamp,150.5399933,29,29,79013,1562264949,7.648900032,29,29,3771253749
"('1670',)",35.02870178,1,0,1027.143576,29,29,5,3.502870178,29,29,3774706964,3774706966,3771253769,44.36829,-124.9528,0,33.92997867,29,29,internal_timestamp,145.2899933,29,29,74558,1562264969,7.722899914,29,29,3771253769
"('1671',)",35.1487999,1,0,1027.088071,29,29,5,3.51487999,29,29,3774706964,3774706966,3771253789,44.36829,-124.9528,0,33.91801454,29,29,internal_timestamp,140.0099945,29,29,82523,1562264989,7.870600224,29,29,3771253789
"('1672',)",35.2016983,1,0,1027.051264,29,29,5,3.52016983,29,29,3774706964,3774706966,3771253809,44.36829,-124.9528,0,33.91405127,29,29,internal_timestamp,134.7799988,29,29,79739,1562265009,7.93569994,29,29,3771253809
"('1673',)",35.22779846,1,0,1027.01579,29,29,5,3.522779846,29,29,3774706964,3774706966,3771253829,44.36829,-124.9528,0,33.90666441,29,29,internal_timestamp,129.5800018,29,29,79125,1562265029,7.974699974,29,29,3771253829
"('1674',)",35.25159836,1,0,1026.966845,29,29,5,3.525159836,29,29,3774706964,3774706966,3771253849,44.36829,-124.9528,0,33.8847408,29,29,internal_timestamp,124.3399963,29,29,86887,1562265049,8.026200294,29,29,3771253849
"('1675',)",35.2696991,1,0,1026.935892,29,29,5,3.52696991,29,29,3774706964,3774706966,3771253869,44.36829,-124.9528,0,33.88092622,29,29,internal_timestamp,119.1100006,29,29,80836,1562265069,8.052700043,29,29,3771253869
"('1676',)",35.3185997,1,0,1026.896029,29,29,5,3.53185997,29,29,3774706964,3774706966,3771253889,44.36829,-124.9528,0,33.87284477,29,29,internal_timestamp,113.9300003,29,29,145718,1562265089,8.117600441,29,29,3771253889
"('1677',)",35.40539932,1,0,1026.84703,29,29,5,3.540539932,29,29,3774706964,3774706966,3771253909,44.36829,-124.9528,0,33.86178232,29,29,internal_timestamp,108.7600021,29,29,90877,1562265109,8.227399826,29,29,3771253909
"('1678',)",35.49620056,1,0,1026.783172,29,29,5,3.549620056,29,29,3774706964,3774706966,3771253929,44.36829,-124.9528,0,33.83568098,29,29,internal_timestamp,103.6100006,29,29,82602,1562265129,8.357199669,29,29,3771253929
"('1679',)",35.56349945,1,0,1026.705996,29,29,5,3.556349945,29,29,3774706964,3774706966,3771253949,44.36829,-124.9528,0,33.79032459,29,29,internal_timestamp,98.68000031,29,29,79377,1562265149,8.481100082,29,29,3771253949
"('1680',)",35.56760025,1,0,1026.709269,29,29,5,3.556760025,29,29,3774706964,3774706966,3771253962,44.36829,-124.9528,0,33.79403616,29,29,internal_timestamp,98.77999878,29,29,81025,1562265162,8.481699944,29,29,3771253962
"('1681',)",35.56909943,1,0,1026.710215,29,29,5,3.556909943,29,29,3774706964,3774706966,3771253988,44.36829,-124.9528,0,33.795653,29,29,internal_timestamp,98.70999908,29,29,429244,1562265188,8.481699944,29,29,3771253988
"('1682',)",35.56159973,1,0,1026.72631,29,29,5,3.556159973,29,29,3774706964,3774706966,3771254008,44.36829,-124.9528,0,33.80113347,29,29,internal_timestamp,100.7799988,29,29,438807,1562265208,8.4666996,29,29,3771254008
"('1683',)",35.45209885,1,0,1026.829399,29,29,5,3.545209885,29,29,3774706964,3774706966,3771254028,44.36829,-124.9528,0,33.8658734,29,29,internal_timestamp,105.8300018,29,29,426548,1562265228,8.276100159,29,29,3771254028
"('1684',)",35.37110138,1,0,1026.88128,29,29,5,3.537110138,29,29,3774706964,3774706966,3771254048,44.36829,-124.9528,0,33.88029427,29,29,internal_timestamp,111.1399994,29,29,435406,1562265248,8.169199944,29,29,3771254048
"('1685',)",35.28519821,1,0,1026.92767,29,29,5,3.528519821,29,29,3774706964,3774706966,3771254068,44.36829,-124.9528,0,33.88810193,29,29,internal_timestamp,116.4499969,29,29,434718,1562265268,8.063699722,29,29,3771254068
"('1686',)",35.26089859,1,0,1026.958352,29,29,5,3.526089859,29,29,3774706964,3774706966,3771254088,44.36829,-124.9528,0,33.88998714,29,29,internal_timestamp,121.7900009,29,29,461421,1562265288,8.032299995,29,29,3771254088
"('1687',)",35.2405014,1,0,1026.998475,29,29,5,3.52405014,29,29,3774706964,3774706966,3771254108,44.36829,-124.9528,0,33.90251921,29,29,internal_timestamp,127.1500015,29,29,438391,1562265308,7.99420023,29,29,3771254108
"('1688',)",35.20859909,1,0,1027.047439,29,29,5,3.520859909,29,29,3774706964,3774706966,3771254128,44.36829,-124.9528,0,33.92220786,29,29,internal_timestamp,132.5599976,29,29,437583,1562265328,7.93599987,29,29,3771254128
"('1689',)",35.16600037,1,0,1027.086929,29,29,5,3.516600037,29,29,3774706964,3774706966,3771254148,44.36829,-124.9528,0,33.93039445,29,29,internal_timestamp,137.8800049,29,29,454335,1562265348,7.877900124,29,29,3771254148
"('1690',)",35.04119873,1,0,1027.143068,29,29,5,3.504119873,29,29,3774706964,3774706966,3771254168,44.36829,-124.9528,0,33.94156869,29,29,internal_timestamp,143.2899933,29,29,437227,1562265368,7.725800037,29,29,3771254168
"('1691',)",34.96900177,1,0,1027.181722,29,29,5,3.496900177,29,29,3774706964,3774706966,3771254188,44.36829,-124.9528,0,33.94306745,29,29,internal_timestamp,148.7599945,29,29,436854,1562265388,7.641699791,29,29,3771254188
"('1692',)",34.95550156,1,0,1027.209282,29,29,5,3.495550156,29,29,3774706964,3774706966,3771254208,44.36829,-124.9528,0,33.94304765,29,29,internal_timestamp,154.2100067,29,29,446896,1562265408,7.624100208,29,29,3771254208
"('1693',)",34.94689941,1,0,1027.236984,29,29,5,3.494689941,29,29,3774706964,3774706966,3771254228,44.36829,-124.9528,0,33.94434519,29,29,internal_timestamp,159.6000061,29,29,441602,1562265428,7.610599995,29,29,3771254228
"('1694',)",34.93529892,1,0,1027.266248,29,29,5,3.493529892,29,29,3774706964,3774706966,3771254248,44.36829,-124.9528,0,33.94679419,29,29,internal_timestamp,164.9900055,29,29,441251,1562265448,7.592599869,29,29,3771254248
"('1695',)",34.90499878,1,0,1027.303036,29,29,5,3.490499878,29,29,3774706964,3774706966,3771254268,44.36829,-124.9528,0,33.95444894,29,29,internal_timestamp,170.3000031,29,29,444449,1562265468,7.548600197,29,29,3771254268
"('1696',)",34.86249924,1,0,1027.339052,29,29,5,3.486249924,29,29,3774706964,3774706966,3771254288,44.36829,-124.9528,0,33.95883211,29,29,internal_timestamp,175.6799927,29,29,436416,1562265488,7.494400024,29,29,3771254288
"('1697',)",34.79980087,1,0,1027.383415,29,29,5,3.479980087,29,29,3774706964,3774706966,3771254308,44.36829,-124.9528,0,33.96848164,29,29,internal_timestamp,181.1000061,29,29,449836,1562265508,7.412399769,29,29,3771254308
"('1698',)",34.78279877,1,0,1027.412234,29,29,5,3.478279877,29,29,3774706964,3774706966,3771254328,44.36829,-124.9528,0,33.96967613,29,29,internal_timestamp,186.4600067,29,29,450499,1562265528,7.389699936,29,29,3771254328
"('1699',)",34.7663002,1,0,1027.441478,29,29,5,3.47663002,29,29,3774706964,3774706966,3771254348,44.36829,-124.9528,0,33.97141489,29,29,internal_timestamp,191.8200073,29,29,442034,1562265548,7.367000103,29,29,3771254348
"('1700',)",34.69060135,1,0,1027.487529,29,29,5,3.469060135,29,29,3774706964,3774706966,3771254368,44.36829,-124.9528,0,33.98082073,29,29,internal_timestamp,197.2200012,29,29,443977,1562265568,7.270800114,29,29,3771254368
"('1701',)",34.61719894,1,0,1027.531754,29,29,5,3.461719894,29,29,3774706964,3774706966,3771254388,44.36829,-124.9528,0,33.98898478,29,29,internal_timestamp,202.5700073,29,29,436350,1562265588,7.17840004,29,29,3771254388
"('1702',)",34.54809952,1,0,1027.571907,29,29,5,3.454809952,29,29,3774706964,3774706966,3771254408,44.36829,-124.9528,0,33.99343311,29,29,internal_timestamp,207.9499969,29,29,443649,1562265608,7.094500065,29,29,3771254408
"('1703',)",34.49879837,1,0,1027.608687,29,29,5,3.449879837,29,29,3774706964,3774706966,3771254428,44.36829,-124.9528,0,33.99786066,29,29,internal_timestamp,213.2899933,29,29,444874,1562265628,7.032599926,29,29,3771254428
"('1704',)",34.4496994,1,0,1027.643862,29,29,5,3.44496994,29,29,3774706964,3774706966,3771254448,44.36829,-124.9528,0,34.00072338,29,29,internal_timestamp,218.6100006,29,29,446175,1562265648,6.972499847,29,29,3771254448
"('1705',)",34.37730026,1,0,1027.684457,29,29,5,3.437730026,29,29,3774706964,3774706966,3771254468,44.36829,-124.9528,0,34.0056269,29,29,internal_timestamp,223.9100037,29,29,446574,1562265668,6.884399891,29,29,3771254468
"('1706',)",34.35400009,1,0,1027.71281,29,29,5,3.435400009,29,29,3774706964,3774706966,3771254488,44.36829,-124.9528,0,34.00623897,29,29,internal_timestamp,229.0899963,29,29,449039,1562265688,6.85529995,29,29,3771254488
"('1707',)",34.3465004,1,0,1027.737593,29,29,5,3.43465004,29,29,3774706964,3774706966,3771254508,44.36829,-124.9528,0,34.00586212,29,29,internal_timestamp,234.2299957,29,29,452270,1562265708,6.844799995,29,29,3771254508
"('1708',)",34.33499908,1,0,1027.764367,29,29,5,3.433499908,29,29,3774706964,3774706966,3771254528,44.36829,-124.9528,0,34.00690948,29,29,internal_timestamp,239.3800049,29,29,443216,1562265728,6.828400135,29,29,3771254528
"('1709',)",34.332901,1,0,1027.788752,29,29,5,3.4332901,29,29,3774706964,3774706966,3771254548,44.36829,-124.9528,0,34.00671304,29,29,internal_timestamp,244.5800018,29,29,443557,1562265748,6.823699951,29,29,3771254548
"('1710',)",34.33100128,1,0,1027.814091,29,29,5,3.433100128,29,29,3774706964,3774706966,3771254568,44.36829,-124.9528,0,34.00763021,29,29,internal_timestamp,249.7700043,29,29,445886,1562265768,6.818099976,29,29,3771254568
"('1711',)",34.32860184,1,0,1027.838732,29,29,5,3.432860184,29,29,3774706964,3774706966,3771254588,44.36829,-124.9528,0,34.00791836,29,29,internal_timestamp,254.9199982,29,29,446561,1562265788,6.812600136,29,29,3771254588
"('1712',)",34.32659912,1,0,1027.86342,29,29,5,3.432659912,29,29,3774706964,3774706966,3771254608,44.36829,-124.9528,0,34.0081302,29,29,internal_timestamp,260.1099854,29,29,442182,1562265808,6.807600021,29,29,3771254608
"('1713',)",34.32580185,1,0,1027.888057,29,29,5,3.432580185,29,29,3774706964,3774706966,3771254628,44.36829,-124.9528,0,34.00859173,29,29,internal_timestamp,265.2799988,29,29,447465,1562265828,6.80369997,29,29,3771254628
"('1714',)",34.31729889,1,0,1027.915301,29,29,5,3.431729889,29,29,3774706964,3774706966,3771254648,44.36829,-124.9528,0,34.01066658,29,29,internal_timestamp,270.4299927,29,29,449851,1562265848,6.789599895,29,29,3771254648
"('1715',)",34.31060028,1,0,1027.941294,29,29,5,3.431060028,29,29,3774706964,3774706966,3771254668,44.36829,-124.9528,0,34.01154874,29,29,internal_timestamp,275.6099854,29,29,443531,1562265868,6.778699875,29,29,3771254668
"('1716',)",34.29389954,1,0,1027.969747,29,29,5,3.429389954,29,29,3774706964,3774706966,3771254688,44.36829,-124.9528,0,34.01359941,29,29,internal_timestamp,280.75,29,29,446846,1562265888,6.75549984,29,29,3771254688
"('1717',)",34.26979828,1,0,1028.000896,29,29,5,3.426979828,29,29,3774706964,3774706966,3771254708,44.36829,-124.9528,0,34.01706567,29,29,internal_timestamp,285.9400024,29,29,449801,1562265908,6.722599983,29,29,3771254708
"('1718',)",34.2641983,1,0,1028.025805,29,29,5,3.42641983,29,29,3774706964,3774706966,3771254728,44.36829,-124.9528,0,34.01741924,29,29,internal_timestamp,291.0299988,29,29,454119,1562265928,6.713500023,29,29,3771254728
"('1719',)",34.2580986,1,0,1028.051166,29,29,5,3.42580986,29,29,3774706964,3774706966,3771254748,44.36829,-124.9528,0,34.01777662,29,29,internal_timestamp,296.2000122,29,29,449104,1562265948,6.703800201,29,29,3771254748
"('1720',)",34.25579834,1,0,1028.076108,29,29,5,3.425579834,29,29,3774706964,3774706966,3771254768,44.36829,-124.9528,0,34.01782176,29,29,internal_timestamp,301.4700012,29,29,453102,1562265968,6.698599815,29,29,3771254768
"('1721',)",34.23350143,1,0,1028.107063,29,29,5,3.423350143,29,29,3774706964,3774706966,3771254788,44.36829,-124.9528,0,34.02128213,29,29,internal_timestamp,306.6799927,29,29,449492,1562265988,6.667699814,29,29,3771254788
"('1722',)",34.22729874,1,0,1028.132816,29,29,5,3.422729874,29,29,3774706964,3774706966,3771254808,44.36829,-124.9528,0,34.02168887,29,29,internal_timestamp,311.9200134,29,29,453523,1562266008,6.657800198,29,29,3771254808
"('1723',)",34.22439957,1,0,1028.158187,29,29,5,3.422439957,29,29,3774706964,3774706966,3771254828,44.36829,-124.9528,0,34.0223905,29,29,internal_timestamp,317.1300049,29,29,445666,1562266028,6.651299953,29,29,3771254828
"('1724',)",34.22259903,1,0,1028.182722,29,29,5,3.422259903,29,29,3774706964,3774706966,3771254848,44.36829,-124.9528,0,34.02242781,29,29,internal_timestamp,322.3299866,29,29,451722,1562266048,6.646699905,29,29,3771254848
"('1725',)",34.20999908,1,0,1028.211154,29,29,5,3.420999908,29,29,3774706964,3774706966,3771254868,44.36829,-124.9528,0,34.02480247,29,29,internal_timestamp,327.5400085,29,29,453244,1562266068,6.627699852,29,29,3771254868
"('1726',)",34.20830154,1,0,1028.235316,29,29,5,3.420830154,29,29,3774706964,3774706966,3771254888,44.36829,-124.9528,0,34.02445838,29,29,internal_timestamp,332.7399902,29,29,465243,1562266088,6.623600006,29,29,3771254888
"('1727',)",34.20930099,1,0,1028.259767,29,29,5,3.420930099,29,29,3774706964,3774706966,3771254908,44.36829,-124.9528,0,34.02447955,29,29,internal_timestamp,338.019989,29,29,447647,1562266108,6.622099876,29,29,3771254908
"('1728',)",34.1957016,1,0,1028.288146,29,29,5,3.41957016,29,29,3774706964,3774706966,3771254928,44.36829,-124.9528,0,34.02653222,29,29,internal_timestamp,343.25,29,29,450277,1562266128,6.602300167,29,29,3771254928
"('1729',)",34.18939972,1,0,1028.314732,29,29,5,3.418939972,29,29,3774706964,3774706966,3771254948,44.36829,-124.9528,0,34.02793179,29,29,internal_timestamp,348.4700012,29,29,461672,1562266148,6.591300011,29,29,3771254948
"('1730',)",34.1651001,1,0,1028.345019,29,29,5,3.41651001,29,29,3774706964,3774706966,3771254968,44.36829,-124.9528,0,34.03024796,29,29,internal_timestamp,353.7000122,29,29,465048,1562266168,6.559299946,29,29,3771254968
"('1731',)",34.1242981,1,0,1028.379334,29,29,5,3.41242981,29,29,3774706964,3774706966,3771254988,44.36829,-124.9528,0,34.0338049,29,29,internal_timestamp,359,29,29,460481,1562266188,6.507599831,29,29,3771254988
"('1732',)",34.1012001,1,0,1028.40901,29,29,5,3.41012001,29,29,3774706964,3774706966,3771255008,44.36829,-124.9528,0,34.03553645,29,29,internal_timestamp,364.2600098,29,29,466004,1562266208,6.477499962,29,29,3771255008
"('1733',)",34.0862999,1,0,1028.439738,29,29,5,3.40862999,29,29,3774706964,3774706966,3771255028,44.36829,-124.9528,0,34.03958078,29,29,internal_timestamp,369.5599976,29,29,464830,1562266228,6.454199791,29,29,3771255028
"('1734',)",34.0591011,1,0,1028.471127,29,29,5,3.40591011,29,29,3774706964,3774706966,3771255048,44.36829,-124.9528,0,34.04208329,29,29,internal_timestamp,374.8999939,29,29,463918,1562266248,6.418700218,29,29,3771255048
"('1735',)",34.03950119,1,0,1028.499773,29,29,5,3.403950119,29,29,3774706964,3774706966,3771255068,44.36829,-124.9528,0,34.04320146,29,29,internal_timestamp,380.1799927,29,29,463819,1562266268,6.393099785,29,29,3771255068
"('1736',)",34.02659988,1,0,1028.526278,29,29,5,3.402659988,29,29,3774706964,3774706966,3771255088,44.36829,-124.9528,0,34.04343003,29,29,internal_timestamp,385.3999939,29,29,465367,1562266288,6.375899792,29,29,3771255088
"('1737',)",34.02220154,1,0,1028.551631,29,29,5,3.402220154,29,29,3774706964,3774706966,3771255108,44.36829,-124.9528,0,34.04363484,29,29,internal_timestamp,390.6600037,29,29,461351,1562266308,6.368199825,29,29,3771255108
"('1738',)",34.01610184,1,0,1028.577019,29,29,5,3.401610184,29,29,3774706964,3774706966,3771255128,44.36829,-124.9528,0,34.04364519,29,29,internal_timestamp,395.9100037,29,29,477379,1562266328,6.358799934,29,29,3771255128
"('1739',)",34.00500107,1,0,1028.604616,29,29,5,3.400500107,29,29,3774706964,3774706966,3771255148,44.36829,-124.9528,0,34.04515753,29,29,internal_timestamp,401.1700134,29,29,475448,1562266348,6.342299938,29,29,3771255148
"('1740',)",33.99000168,1,0,1028.632498,29,29,5,3.399000168,29,29,3774706964,3774706966,3771255168,44.36829,-124.9528,0,34.04653325,29,29,internal_timestamp,406.3900146,29,29,460676,1562266368,6.32159996,29,29,3771255168
"('1741',)",33.98199844,1,0,1028.658502,29,29,5,3.398199844,29,29,3774706964,3774706966,3771255188,44.36829,-124.9528,0,34.04680438,29,29,internal_timestamp,411.6600037,29,29,474559,1562266388,6.309800148,29,29,3771255188
"('1742',)",33.97969818,1,0,1028.68313,29,29,5,3.397969818,29,29,3774706964,3774706966,3771255209,44.36829,-124.9528,0,34.0464415,29,29,internal_timestamp,416.9500122,29,29,521245,1562266408,6.304999828,29,29,3771255209
"('1743',)",33.94639969,1,0,1028.715386,29,29,5,3.394639969,29,29,3774706964,3774706966,3771255228,44.36829,-124.9528,0,34.04889647,29,29,internal_timestamp,422.2900085,29,29,455176,1562266428,6.262700081,29,29,3771255228
"('1744',)",33.92089844,1,0,1028.746581,29,29,5,3.392089844,29,29,3774706964,3774706966,3771255248,44.36829,-124.9528,0,34.05211683,29,29,internal_timestamp,427.5100098,29,29,459838,1562266448,6.22840023,29,29,3771255248
"('1745',)",33.89450073,1,0,1028.778009,29,29,5,3.389450073,29,29,3774706964,3774706966,3771255269,44.36829,-124.9528,0,34.05509623,29,29,internal_timestamp,432.7999878,29,29,516646,1562266468,6.19329977,29,29,3771255269
"('1746',)",33.88610077,1,0,1028.803266,29,29,5,3.388610077,29,29,3774706964,3774706966,3771255288,44.36829,-124.9528,0,34.0542981,29,29,internal_timestamp,438.1099854,29,29,472752,1562266488,6.182099819,29,29,3771255288
"('1747',)",33.88259888,1,0,1028.828234,29,29,5,3.388259888,29,29,3774706964,3774706966,3771255308,44.36829,-124.9528,0,34.05430678,29,29,internal_timestamp,443.3599854,29,29,458725,1562266508,6.175600052,29,29,3771255308
"('1748',)",33.86349869,1,0,1028.856578,29,29,5,3.386349869,29,29,3774706964,3774706966,3771255328,44.36829,-124.9528,0,34.05547274,29,29,internal_timestamp,448.5899963,29,29,489860,1562266528,6.150499821,29,29,3771255328
"('1749',)",33.84280014,1,0,1028.886581,29,29,5,3.384280014,29,29,3774706964,3774706966,3771255348,44.36829,-124.9528,0,34.05792008,29,29,internal_timestamp,453.8699951,29,29,469788,1562266548,6.122300148,29,29,3771255348
"('1750',)",33.82860184,1,0,1028.915566,29,29,5,3.382860184,29,29,3774706964,3774706966,3771255368,44.36829,-124.9528,0,34.06045033,29,29,internal_timestamp,459.1300049,29,29,455548,1562266568,6.101299763,29,29,3771255368
"('1751',)",33.80709839,1,0,1028.946788,29,29,5,3.380709839,29,29,3774706964,3774706966,3771255388,44.36829,-124.9528,0,34.06409134,29,29,internal_timestamp,464.4100037,29,29,486735,1562266588,6.071000099,29,29,3771255388
"('1752',)",33.79460144,1,0,1028.974064,29,29,5,3.379460144,29,29,3774706964,3774706966,3771255408,44.36829,-124.9528,0,34.06490815,29,29,internal_timestamp,469.7000122,29,29,469851,1562266608,6.053599834,29,29,3771255408
"('1753',)",33.78229904,1,0,1029.001785,29,29,5,3.378229904,29,29,3774706964,3774706966,3771255428,44.36829,-124.9528,0,34.06624121,29,29,internal_timestamp,474.9899902,29,29,471726,1562266628,6.035900116,29,29,3771255428
"('1754',)",33.75999832,1,0,1029.034111,29,29,5,3.375999832,29,29,3774706964,3774706966,3771255448,44.36829,-124.9528,0,34.07065445,29,29,internal_timestamp,480.3299866,29,29,472338,1562266648,6.003900051,29,29,3771255448
"('1755',)",33.75659943,1,0,1029.058959,29,29,5,3.375659943,29,29,3774706964,3774706966,3771255468,44.36829,-124.9528,0,34.07035579,29,29,internal_timestamp,485.6199951,29,29,469906,1562266668,5.997799873,29,29,3771255468
"('1756',)",33.7541008,1,0,1029.084273,29,29,5,3.37541008,29,29,3774706964,3774706966,3771255488,44.36829,-124.9528,0,34.07066193,29,29,internal_timestamp,490.9200134,29,29,466625,1562266688,5.992099762,29,29,3771255488
"('1757',)",33.7358017,1,0,1029.114281,29,29,5,3.37358017,29,29,3774706964,3774706966,3771255508,44.36829,-124.9528,0,34.07358592,29,29,internal_timestamp,496.1900024,29,29,481585,1562266708,5.966100216,29,29,3771255508
"('1758',)",33.69049835,1,0,1029.153067,29,29,5,3.369049835,29,29,3774706964,3774706966,3771255528,44.36829,-124.9528,0,34.08155935,29,29,internal_timestamp,501.4599915,29,29,469781,1562266728,5.904799938,29,29,3771255528
"('1759',)",33.64189911,1,0,1029.191543,29,29,5,3.364189911,29,29,3774706964,3774706966,3771255548,44.36829,-124.9528,0,34.08883867,29,29,internal_timestamp,506.7000122,29,29,484063,1562266748,5.840499878,29,29,3771255548
"('1760',)",33.59159851,1,0,1029.227388,29,29,5,3.359159851,29,29,3774706964,3774706966,3771255568,44.36829,-124.9528,0,34.09297256,29,29,internal_timestamp,511.9500122,29,29,469427,1562266768,5.777400017,29,29,3771255568
"('1761',)",33.52339935,1,0,1029.270835,29,29,5,3.352339935,29,29,3774706964,3774706966,3771255588,44.36829,-124.9528,0,34.10231378,29,29,internal_timestamp,517.2299805,29,29,465029,1562266788,5.68900013,29,29,3771255588
"('1762',)",33.41870117,1,0,1029.323139,29,29,5,3.341870117,29,29,3774706964,3774706966,3771255608,44.36829,-124.9528,0,34.1150161,29,29,internal_timestamp,522.5900269,29,29,481061,1562266808,5.556200027,29,29,3771255608
"('1763',)",33.31549835,1,0,1029.382789,29,29,5,3.331549835,29,29,3774706964,3774706966,3771255628,44.36829,-124.9528,0,34.13612214,29,29,internal_timestamp,527.9500122,29,29,467088,1562266828,5.416699886,29,29,3771255628
"('1764',)",33.28039932,1,0,1029.415745,29,29,5,3.328039932,29,13,3774706964,3774706966,3771255648,44.36829,-124.9528,0,34.13971102,29,29,internal_timestamp,533.210022,29,29,462560,1562266848,5.371099949,29,29,3771255648
"('1765',)",33.26169968,1,0,1029.444536,29,29,5,3.326169968,29,13,3774706964,3774706966,3771255668,44.36829,-124.9528,0,34.14130129,29,29,internal_timestamp,538.4899902,29,29,479442,1562266868,5.345900059,29,29,3771255668
"('1766',)",33.23669815,1,0,1029.477367,29,29,5,3.323669815,29,13,3774706964,3774706966,3771255688,44.36829,-124.9528,0,34.14623959,29,29,internal_timestamp,543.7800293,29,29,478765,1562266888,5.310299873,29,29,3771255688
"('1767',)",33.21569824,1,0,1029.509352,29,29,5,3.321569824,29,13,3774706964,3774706966,3771255709,44.36829,-124.9528,0,34.15120803,29,29,internal_timestamp,549.0100098,29,29,508856,1562266908,5.279200077,29,29,3771255709
"('1768',)",33.17819977,1,0,1029.545314,29,29,5,3.317819977,29,13,3774706964,3774706966,3771255728,44.36829,-124.9528,0,34.15793614,29,29,internal_timestamp,554.2299805,29,29,478928,1562266928,5.227799892,29,29,3771255728
"('1769',)",33.14509964,1,0,1029.582429,29,29,5,3.314509964,29,13,3774706964,3774706966,3771255748,44.36829,-124.9528,0,34.16664228,29,29,internal_timestamp,559.4500122,29,29,479441,1562266948,5.179399967,29,29,3771255748
"('1770',)",33.13759995,1,0,1029.607931,29,29,5,3.313759995,29,13,3774706964,3774706966,3771255768,44.36829,-124.9528,0,34.16650194,29,29,internal_timestamp,564.7199707,29,29,479505,1562266968,5.168499947,29,29,3771255768
"('1771',)",33.1385994,1,0,1029.631437,29,29,5,3.31385994,29,13,3774706964,3774706966,3771255788,44.36829,-124.9528,0,34.16574234,29,29,internal_timestamp,569.9500122,29,29,479391,1562266988,5.16779995,29,29,3771255788
"('1772',)",33.13840103,1,0,1029.641315,29,29,5,3.313840103,29,13,3774706964,3774706966,3771255808,44.36829,-124.9528,0,34.16567006,29,29,internal_timestamp,572.0800171,29,29,478509,1562267008,5.166600227,29,29,3771255808
"('1773',)",33.1371994,1,0,1029.64139,29,29,5,3.31371994,29,13,3774706964,3774706966,3771255828,44.36829,-124.9528,0,34.16550936,29,29,internal_timestamp,572.0900269,29,29,294523,1562267028,5.165400028,29,29,3771255828
"('1774',)",33.13700104,1,0,1029.650578,29,29,5,3.313700104,29,13,3774706964,3774706966,3771255848,44.36829,-124.9528,0,34.16630963,29,29,internal_timestamp,573.9000244,29,29,309756,1562267048,5.163499832,29,29,3771255848
